GEOID,ALAND,AWATER,farm_acre_as_percent,crop_acre_as_percent,area_land_km2,area_water_km2,farm_area_km2,crop_area_km2
01013,2011985458,2718248,17.0,3.56,2011.985458,2.718248,342.03752786000007,71.6266823048
47165,1371067660,35857190,47.5,20.83,1371.06766,35.85719,651.2571385,285.59339357799996
51097,816244563,28884077,23.9,16.68,816.244563,28.884077,195.082450557,136.14959310839998
05015,1631597803,22434173,72.0,13.53,1631.597803,22.434173,1174.7504181600002,220.75518274590002
41051,1116597726,88213123,9.2,5.66,1116.597726,88.213123,102.726990792,63.19943129160001
47061,933548197,1753031,14.6,5.74,933.548197,1.753031,136.29803676199998,53.5856665078
27057,2398071535,190599026,16.0,9.01,2398.071535,190.599026,383.6914456,216.0662453035
38081,2223531669,21728402,99.7,89.04,2223.531669,21.728402,2216.861073993,1979.8325980776
36089,6939259769,367915773,20.0,10.31,6939.259769,367.915773,1387.8519537999998,715.4376821839
29179,2093947210,15372862,16.7,2.56,2093.94721,15.372862,349.68918406999995,53.605048576
06067,2499039655,76217822,42.1,19.23,2499.039655,76.217822,1052.095694755,480.56532565649997
39125,1078561239,6245392,82.4,78.11,1078.561239,6.245392,888.734460936,842.4641837828999
18179,953341274,5596377,95.5,91.43,953.341274,5.596377,910.44091667,871.6399268182
51063,986572574,2190750,45.2,13.24,986.572574,2.19075,445.930803448,130.62220879760002
06083,7084000622,2729814515,40.8,8.36,7084.000622,2729.814515,2890.2722537759996,592.2224519992
54005,1298967373,4305976,1.1,0.16,1298.967373,4.305976,14.288641103,2.0783477968
28009,1053131400,5279183,29.2,9.83,1053.1314,5.279183,307.5143688,103.52281662
21055,932275951,28974004,68.6,34.39,932.275951,28.974004,639.541302386,320.6096995489
19147,1460391661,14437623,94.8,91.28,1460.391661,14.437623,1384.4512946280001,1333.0455081608002
19159,1386935176,8720332,88.5,60.96,1386.935176,8.720332,1227.43763076,845.4756832895999
37151,2026174233,19822770,29.5,12.33,2026.174233,19.82277,597.721398735,249.8272829289
24015,896857451,185336236,33.3,24.63,896.857451,185.336236,298.653531183,220.89599018129996
18171,944520568,4466121,80.5,71.94,944.520568,4.466121,760.33905724,679.4880966192
31077,1475804206,2188873,93.0,42.91,1475.804206,2.188873,1372.4979115800002,633.2675847946
31095,1476736217,14232350,98.3,77.76,1476.736217,14.23235,1451.631701311,1148.3100823392
31151,1486698710,5934626,98.1,83.03,1486.69871,5.934626,1458.45143451,1234.405938913
21119,910427757,3453309,5.7,0.25,910.427757,3.453309,51.894382149,2.2760693925
19045,1799830900,39514681,90.5,80.69,1799.8309,39.514681,1628.8469644999998,1452.2835532099998
27063,1820689421,42120425,79.2,74.58,1820.689421,42.120425,1441.986021432,1357.8701701818
27039,1137724830,800245,88.2,82.5,1137.72483,0.800245,1003.4733000600002,938.62298475
27047,1831351973,39709692,87.1,82.85,1831.351973,39.709692,1595.107568483,1517.2751096304999
06009,2641829199,43797662,36.7,2.27,2641.829199,43.797662,969.551316033,59.969522817299996
25001,1020989901,2360346063,2.6,0.65,1020.989901,2360.346063,26.545737426000002,6.636434356500001
51119,337507714,208357022,23.4,17.58,337.507714,208.357022,78.976805076,59.3338561212
42065,1689784203,11321806,19.3,11.17,1689.784203,11.321806,326.128351179,188.7488954751
18089,1292050352,330971523,35.2,33.21,1292.050352,330.971523,454.801723904,429.08992189919996
47003,1226719784,2980756,78.5,30.54,1226.719784,2.980756,962.97503044,374.6402220335999
47027,612626310,59071215,49.7,16.37,612.62631,59.071215,304.47527607,100.28692694700001
17029,1316459192,4631825,72.8,67.58,1316.459192,4.631825,958.3822917760001,889.6631219536
47097,1222389178,92231159,51.5,44.47,1222.389178,92.231159,629.53042667,543.5964674566
41001,7945996928,51832632,38.4,6.64,7945.996928,51.832632,3051.262820352,527.6141960192
36097,850379112,36246374,37.5,23.05,850.379112,36.246374,318.892167,196.012385316
26159,1574166310,1248671230,39.0,30.36,1574.16631,1248.67123,613.9248609000001,477.916891716
17131,1453500381,19409929,78.6,68.86,1453.500381,19.409929,1142.451299466,1000.8803623566001
21127,1076385464,11584860,19.3,2.99,1076.385464,11.58486,207.742394552,32.1839253736
21175,987114420,6889722,43.7,9.51,987.11442,6.889722,431.36900154,93.874581342
21177,1209734539,31905594,42.7,23.18,1209.734539,31.905594,516.5566481530001,280.4164661402
17049,1240027659,3183217,97.7,85.08,1240.027659,3.183217,1211.5070228430002,1055.0155322772
47105,593760987,46923925,40.1,19.33,593.760987,46.923925,238.098155787,114.77399878709998
46025,2480181919,25627353,98.2,72.58,2480.181919,25.627353,2435.5386444580004,1800.1160368102
15003,1555581074,4054908589,18.7,6.0,1555.581074,4054.908589,290.893660838,93.33486444
12041,905705520,14362154,36.7,18.79,905.70552,14.362154,332.39392584,170.18206720799998
18157,1292138000,11256312,69.6,61.69,1292.138,11.256312,899.3280479999999,797.1199321999999
42109,851544496,7157948,47.0,33.94,851.544496,7.157948,400.22591312,289.01420194239995
48277,2349588917,67136455,79.9,29.4,2349.588917,67.136455,1877.3215446830002,690.779141598
12086,4917514967,1379206478,6.5,4.54,4917.514967,1379.206478,319.638472855,223.2551795018
31057,2381956152,3046330,91.8,35.76,2381.956152,3.04633,2186.635747536,851.7875199552
48289,2779462014,19328383,71.0,10.37,2779.462014,19.328383,1973.4180299400002,288.2302108518
08097,2514104933,6472574,5.3,0.95,2514.104933,6.472574,133.24756144900002,23.883996863500002
38035,3720138079,8156569,86.9,80.94,3720.138079,8.156569,3232.799990651,3011.0797611425996
18091,1549582915,38751745,65.0,60.06,1549.582915,38.751745,1007.22889475,930.679498749
18057,1021307261,20999468,50.4,46.54,1021.307261,20.999468,514.738859544,475.3163992694
40081,2466490647,34606636,79.0,21.69,2466.490647,34.606636,1948.5276111300002,534.9818213343001
20071,2016057985,0,95.3,87.76,2016.057985,0.0,1921.3032597049998,1769.2924876360003
13145,1201447999,23502960,14.1,4.11,1201.447999,23.50296,169.404167859,49.3795127589
13251,1670807253,27885165,45.3,19.59,1670.807253,27.885165,756.8756856089999,327.3111408627
48433,2373238704,10177387,80.0,19.34,2373.238704,10.177387,1898.5909631999998,458.9843653536
39069,1077461474,9687645,88.2,84.59,1077.461474,9.687645,950.3210200679999,911.4246608566
33009,4425224129,106489725,6.7,1.49,4425.224129,106.489725,296.490016643,65.93583952210001
29145,1618104260,4717267,65.4,22.82,1618.10426,4.717267,1058.24018604,369.25139213200003
18129,1060786892,25260282,73.9,66.85,1060.786892,25.260282,783.9215131880001,709.1360373020001
48311,2952065876,43985815,61.9,3.65,2952.065876,43.985815,1827.3287772439999,107.750404474
17035,896203087,2531272,77.6,65.79,896.203087,2.531272,695.4535955119999,589.6120109373
13297,845768028,8927725,22.7,6.43,845.768028,8.927725,191.98934235599998,54.38288420039999
27121,1734134611,123231111,77.7,65.42,1734.134611,123.231111,1347.422592747,1134.4708625162
51157,689901003,2142395,41.2,14.76,689.901003,2.142395,284.239213236,101.82938804279998
51009,1227554626,12883346,26.0,5.71,1227.554626,12.883346,319.16420276,70.0933691446
06111,4773302741,946030569,22.0,10.46,4773.302741,946.030569,1050.12660302,499.2874667086001
17033,1149004930,5659945,77.4,68.14,1149.00493,5.659945,889.32981582,782.931959302
08093,5682181421,43520913,13.5,0.8,5682.181421,43.520913,767.0944918350001,45.457451368
06037,10510588451,1794793532,2.2,1.14,10510.588451,1794.793532,231.232945922,119.82070834139999
04027,14281265651,13171316,7.0,6.64,14281.265651,13.171316,999.6885955700001,948.2760392263999
13129,921597971,5729801,32.8,13.07,921.597971,5.729801,302.284134488,120.4528548097
19025,1475894622,5873828,96.3,91.58,1475.894622,5.873828,1421.286520986,1351.6242948276
12055,2632952088,231653040,57.8,13.46,2632.952088,231.65304,1521.8463068639999,354.39535104480007
50017,1779389357,12016544,19.5,7.41,1779.389357,12.016544,346.980924615,131.8527513537
20113,2326519566,6031186,97.1,72.28,2326.519566,6.031186,2259.050498586,1681.6083423047999
04021,13897471114,22332471,32.6,8.56,13897.471114,22.332471,4530.575583164001,1189.6235273584
39051,1050092648,4621138,75.6,70.22,1050.092648,4.621138,793.870041888,737.3750574256001
08003,1871465873,1847609,41.5,17.53,1871.465873,1.847609,776.6583372950001,328.0679675369
12017,1507111917,495578435,15.0,2.57,1507.111917,495.578435,226.06678755000002,38.7327762669
47041,788354549,63715775,45.3,15.22,788.354549,63.715775,357.124610697,119.98756235780002
42031,1556152465,23335885,26.1,13.64,1556.152465,23.335885,406.15579336499997,212.25919622599997
46097,1476889390,4382648,96.3,65.72,1476.88939,4.382648,1422.2444825700002,970.611707108
46073,1362808091,16668604,101.4,65.27,1362.808091,16.668604,1381.8874042740001,889.5048409957001
18031,964946087,1955470,84.7,75.16,964.946087,1.95547,817.309335689,725.2534789892
18037,1106626119,20883162,65.5,48.78,1106.626119,20.883162,724.840107945,539.8122208482
51057,665909923,74784989,35.7,25.7,665.909923,74.784989,237.72984251100002,171.13885021099998
45089,2419464748,7469568,34.9,18.01,2419.464748,7.469568,844.3931970519999,435.7456011148
36031,4646734755,316368965,5.0,1.97,4646.734755,316.368965,232.33673775000003,91.54067467349999
19195,1036314926,4709127,93.3,87.12,1036.314926,4.709127,966.8818259579999,902.8375635312
40063,2084026137,26504863,80.3,12.27,2084.026137,26.504863,1673.4729880109996,255.71000700989995
51027,1302387725,2803981,3.4,0.38,1302.387725,2.803981,44.28118265,4.949073355
51005,1156287826,8491488,10.7,3.08,1156.287826,8.491488,123.722797382,35.6136650408
28087,1309077220,28560499,43.0,19.98,1309.07722,28.560499,562.9032046,261.553628556
18143,493126036,6088999,48.7,37.5,493.126036,6.088999,240.15237953200003,184.9222635
08099,4243428647,15345957,96.4,50.09,4243.428647,15.345957,4090.665215708,2125.5334092823
48435,3765674653,1277066,96.8,1.33,3765.674653,1.277066,3645.1730641039994,50.083472884900004
40101,2099053124,75966890,60.1,18.47,2099.053124,75.96689,1261.530927524,387.6951120028
29043,1457243595,3012641,42.7,12.2,1457.243595,3.012641,622.243015065,177.78371858999998
28073,1287499611,8599890,23.0,3.44,1287.499611,8.59989,296.12491052999997,44.2899866184
18137,1156236802,4237459,61.6,46.24,1156.236802,4.237459,712.241870032,534.6438972448
38057,2701236315,180102277,77.6,34.88,2701.236315,180.102277,2096.15938044,942.1912266720001
13147,601908709,63583341,44.6,17.57,601.908709,63.583341,268.45128421400005,105.75536017130001
22049,1474195902,28714912,5.6,0.87,1474.195902,28.714912,82.554970512,12.825504347399999
51133,495728041,243986806,35.5,27.56,495.728041,243.986806,175.98345455499998,136.62264809959999
48157,2231423107,61595965,50.7,25.52,2231.423107,61.595965,1131.3315152490002,569.4591769064
55047,904711548,79805895,56.7,44.59,904.711548,79.805895,512.9714477160001,403.41087925320005
30073,4207608379,43980663,77.4,53.01,4207.608379,43.980663,3256.6888853460005,2230.4532017079
55127,1438141978,55217124,54.1,47.2,1438.141978,55.217124,778.034810098,678.803013616
32021,9719815219,155746682,,0.09,9719.815219,155.746682,,8.747833697099999
17057,2241880793,43973314,72.6,55.15,2241.880793,43.973314,1627.6054557179998,1236.3972573395
36103,2360846288,3785546967,5.1,3.97,2360.846288,3785.546967,120.40316068800001,93.7255976336
18161,417568563,10238515,80.5,68.78,417.568563,10.238515,336.14269321499995,287.2036576314
29119,1397247177,520251,55.5,12.98,1397.247177,0.520251,775.472183235,181.36268357460003
31157,1915079274,15397684,93.3,46.09,1915.079274,15.397684,1786.768962642,882.6600373866
35047,12230067556,51380263,75.1,0.74,12230.067556,51.380263,9184.780734556,90.50249991439999
01081,1573550101,21491164,17.4,2.31,1573.550101,21.491164,273.797717574,36.349007333100005
48367,2340006395,17127713,90.2,16.44,2340.006395,17.127713,2110.68576829,384.697051338
38021,2930494902,27610562,93.8,74.84,2930.494902,27.610562,2748.8042180760003,2193.1823846568
38003,3863107435,56591279,99.7,85.88,3863.107435,56.591279,3851.518112695,3317.6366651779995
27143,1524941287,30470667,92.9,86.68,1524.941287,30.470667,1416.6704556230002,1321.8191075716002
13293,837697011,10663282,15.3,4.59,837.697011,10.663282,128.167642683,38.450292804899995
06097,4081450561,497495823,56.2,12.88,4081.450561,497.495823,2293.7752152820003,525.6908322568
26033,4036522461,2952482167,8.9,5.34,4036.522461,2952.482167,359.25049902899997,215.55029941739997
16019,4832874977,88853019,35.1,21.82,4832.874977,88.853019,1696.3391169270003,1054.5333199814002
13013,416283948,5707989,21.7,5.95,416.283948,5.707989,90.333616716,24.768894906
13183,1037005778,8862741,4.0,1.18,1037.005778,8.862741,41.48023112,12.236668180399999
48271,3522525623,13124946,67.4,1.82,3522.525623,13.124946,2374.1822699020004,64.1099663386
40115,1219467497,35708902,68.3,30.79,1219.467497,35.708902,832.896300451,375.47404232630004
42033,2964714577,23932649,8.3,4.23,2964.714577,23.932649,246.07130989100003,125.40742660710002
26037,1467009545,21106020,63.4,55.42,1467.009545,21.10602,930.0840515299999,813.016689839
17135,1822539611,15512963,97.4,88.41,1822.539611,15.512963,1775.1535811140002,1611.3072700850998
28003,1036100568,3417891,32.2,15.39,1036.100568,3.417891,333.62438289600004,159.4558774152
28071,1636137315,123056595,25.9,7.16,1636.137315,123.056595,423.75956458499996,117.147431754
22043,1665429795,56013947,12.4,4.12,1665.429795,56.013947,206.51329458,68.615707554
29005,1417462632,7359184,86.4,78.54,1417.462632,7.359184,1224.687714048,1113.2751511728002
17115,1503973504,13409564,74.6,72.1,1503.973504,13.409564,1121.964233984,1084.364896384
26149,1296530601,52921099,76.5,66.28,1296.530601,52.921099,991.845909765,859.3404823428
17055,1059021102,58413469,66.4,56.87,1059.021102,58.413469,703.190011728,602.2653007074
30033,12112233301,446864348,74.0,9.83,12112.233301,446.864348,8963.05264274,1190.6325334883
31001,1458869099,2481410,94.3,83.37,1458.869099,2.48141,1375.713560357,1216.2591678363
27109,1692581425,3505507,68.4,57.16,1692.581425,3.505507,1157.7256947,967.47954253
34039,266170662,7046286,0.1,,266.170662,7.046286,0.266170662,
01097,3184127436,1073844850,12.1,4.79,3184.127436,1073.84485,385.279419756,152.5197041844
46087,1487182081,6898508,99.9,80.07,1487.182081,6.898508,1485.694898919,1190.7866922567
01057,1625693280,4330881,17.0,5.22,1625.69328,4.330881,276.3678576,84.861189216
01017,1545009122,17048126,33.7,3.27,1545.009122,17.048126,520.6680741140001,50.521798289399996
37131,1389889811,36034131,49.5,32.2,1389.889811,36.034131,687.9954564450001,447.54451914200007
08081,12284943876,19803412,31.4,4.07,12284.943876,19.803412,3857.472377064,499.9972157532
21087,740839712,7123457,85.4,41.59,740.839712,7.123457,632.677114048,308.1152362208
18047,995670602,17143494,54.1,37.46,995.670602,17.143494,538.657795682,372.9782075092
37013,2154872483,338892301,26.2,22.28,2154.872483,338.892301,564.576590546,480.1055892124001
38015,4228239131,92618423,78.9,40.52,4228.239131,92.618423,3336.0806743590006,1713.2824958812002
37159,1324722118,32235596,36.3,20.75,1324.722118,32.235596,480.8741288339999,274.879839485
26071,3019973510,116746381,3.1,1.43,3019.97351,116.746381,93.61917881,43.185621192999996
27067,2064978211,168506888,89.3,78.93,2064.978211,168.506888,1844.0255424230002,1629.8873019423002
21237,575419099,1505157,23.7,7.15,575.419099,1.505157,136.374326463,41.142465578499994
48149,2460152119,25739448,85.8,16.42,2460.152119,25.739448,2110.8105181019996,403.9569779398
46081,2072127374,667509,32.2,6.56,2072.127374,0.667509,667.2250144280001,135.9315557344
23029,6637326498,1800003936,7.6,1.9,6637.326498,1800.003936,504.43681384800004,126.10920346200001
48045,2330991085,4068657,96.0,26.34,2330.991085,4.068657,2237.7514416000004,613.983051789
26131,3395416191,6292279421,3.2,1.49,3395.416191,6292.279421,108.653318112,50.5917012459
28015,1627140833,16426880,44.1,17.89,1627.140833,16.42688,717.569107353,291.0954950237
41003,1748712527,7740249,29.5,15.97,1748.712527,7.740249,515.870195465,279.2693905619
27133,1249560774,698231,93.2,86.29,1249.560774,0.698231,1164.590641368,1078.2459918846
42063,2142009116,18802621,28.0,17.98,2142.009116,18.802621,599.7625524800001,385.1332390568
22061,1221806134,1897709,23.8,4.92,1221.806134,1.897709,290.789859892,60.1128617928
42099,1428244405,10589698,32.5,21.87,1428.244405,10.589698,464.179431625,312.3570513735
46137,5079575456,24212303,87.6,20.46,5079.575456,24.212303,4449.708099455999,1039.2811382976
48203,2330820903,40969486,33.0,6.69,2330.820903,40.969486,769.17089799,155.9319184107
26013,2326929577,441604239,3.1,1.65,2326.929577,441.604239,72.134816887,38.394338020499994
40131,1749945924,92823523,69.2,16.31,1749.945924,92.823523,1210.9625794080002,285.4161802044
29019,1775563346,14239688,48.5,29.28,1775.563346,14.239688,861.14822281,519.8849477088
40015,3310745123,30820525,92.4,39.93,3310.745123,30.820525,3059.1284936520005,1321.9805276139002
08059,1979380402,25428019,14.0,1.11,1979.380402,25.428019,277.11325628,21.9711224622
54011,727837364,18122707,22.4,4.08,727.837364,18.122707,163.035569536,29.6957644512
48383,3044049124,1792716,97.9,7.39,3044.049124,1.792716,2980.124092396,224.9552302636
05141,1838200422,37692771,28.1,4.76,1838.200422,37.692771,516.534318582,87.49834008719999
08117,1575590697,28283469,6.8,1.74,1575.590697,28.283469,107.140167396,27.4152781278
20035,2915648172,17322934,78.2,32.32,2915.648172,17.322934,2280.036870504,942.3374891904001
05071,1709103300,59195663,24.5,9.2,1709.1033,59.195663,418.73030850000004,157.23750359999997
36041,4447987884,234205889,0.1,0.0,4447.987884,234.205889,4.447987884000001,0.0
51045,849759834,2803739,20.7,5.71,849.759834,2.803739,175.90028563799999,48.5212865214
48083,3268424411,50472148,83.2,18.12,3268.424411,50.472148,2719.3291099519997,592.2385032732001
04017,25770094249,24078111,69.3,1.04,25770.094249,24.078111,17858.675314557,268.00898018960004
28085,1518055421,5309826,26.9,3.96,1518.055421,5.309826,408.35690824899996,60.114994671599995
48357,2376792102,1331778,96.8,58.53,2376.792102,1.331778,2300.7347547359996,1391.1364173005998
48103,2033319713,1695980,48.6,0.04,2033.319713,1.69598,988.193380518,0.8133278852000001
56003,8123500143,56402796,16.0,5.87,8123.500143,56.402796,1299.76002288,476.8494583941
47081,1586324705,373710,31.5,11.21,1586.324705,0.37371,499.692282075,177.8269994305
