datetime,site_uid,temp_water,nitrate_con,diss_oxy_con,ph,spec_cond,discharge,stage
2010-08-01 21:45:00+00:00,USGS-05451210,23.4,9.91,7.7,7.9,633.0,1220.0,6.7
2010-08-01 22:00:00+00:00,USGS-05451210,23.4,9.9,7.7,7.9,633.0,1220.0,6.69
2010-08-01 22:15:00+00:00,USGS-05451210,23.3,9.88,7.7,7.9,633.0,1200.0,6.65
2010-08-01 22:30:00+00:00,USGS-05451210,23.3,9.86,7.7,7.9,633.0,1210.0,6.67
2010-08-01 22:45:00+00:00,USGS-05451210,23.4,9.89,7.7,7.9,633.0,1190.0,6.63
2010-08-01 23:00:00+00:00,USGS-05451210,23.4,9.85,7.7,7.9,634.0,1190.0,6.63
2010-08-01 23:15:00+00:00,USGS-05451210,23.5,9.87,7.7,7.9,634.0,1170.0,6.6
2010-08-01 23:30:00+00:00,USGS-05451210,23.5,9.88,7.7,7.9,634.0,1190.0,6.64
2010-08-01 23:45:00+00:00,USGS-05451210,23.4,9.86,7.7,7.9,634.0,1170.0,6.59
2010-08-02 00:00:00+00:00,USGS-05451210,23.4,9.91,7.7,7.9,634.0,1170.0,6.59
2010-08-02 00:15:00+00:00,USGS-05451210,23.4,9.9,7.7,7.9,634.0,1170.0,6.59
2010-08-02 00:30:00+00:00,USGS-05451210,23.4,9.88,7.7,7.9,635.0,1160.0,6.57
2010-08-02 00:45:00+00:00,USGS-05451210,23.4,9.9,7.7,7.9,635.0,1150.0,6.56
2010-08-02 01:00:00+00:00,USGS-05451210,23.3,9.88,7.6,7.9,635.0,1140.0,6.54
2010-08-02 01:15:00+00:00,USGS-05451210,23.3,9.92,7.7,7.9,635.0,1140.0,6.54
2010-08-02 01:30:00+00:00,USGS-05451210,23.2,9.93,7.6,7.9,635.0,1120.0,6.5
2010-08-02 01:45:00+00:00,USGS-05451210,23.1,9.92,7.6,7.9,635.0,1120.0,6.49
2010-08-02 02:00:00+00:00,USGS-05451210,23.1,9.89,7.6,7.9,635.0,1120.0,6.49
2010-08-02 02:15:00+00:00,USGS-05451210,23.0,9.89,7.6,7.9,636.0,1120.0,6.5
2010-08-02 02:30:00+00:00,USGS-05451210,22.9,9.9,7.6,7.9,636.0,1110.0,6.46
2010-08-02 02:45:00+00:00,USGS-05451210,22.9,9.88,7.6,7.9,636.0,1100.0,6.45
2010-08-02 03:00:00+00:00,USGS-05451210,22.8,9.89,7.6,7.9,636.0,1110.0,6.46
2010-08-02 03:15:00+00:00,USGS-05451210,22.7,9.92,7.7,7.9,636.0,1100.0,6.44
2010-08-02 03:30:00+00:00,USGS-05451210,22.7,9.92,7.7,7.9,636.0,1100.0,6.44
2010-08-02 03:45:00+00:00,USGS-05451210,22.6,9.94,7.7,7.9,636.0,1090.0,6.43
2010-08-02 04:00:00+00:00,USGS-05451210,22.5,9.9,7.7,7.9,636.0,1080.0,6.41
2010-08-02 04:15:00+00:00,USGS-05451210,22.5,9.94,7.7,7.9,636.0,1070.0,6.39
2010-08-02 04:30:00+00:00,USGS-05451210,22.4,9.9,7.7,7.9,636.0,1080.0,6.4
2010-08-02 04:45:00+00:00,USGS-05451210,22.4,9.92,7.7,7.9,637.0,1070.0,6.39
2010-08-02 05:00:00+00:00,USGS-05451210,22.3,9.9,7.7,7.9,637.0,1060.0,6.36
2010-08-02 05:15:00+00:00,USGS-05451210,22.2,9.93,7.7,7.9,637.0,1050.0,6.35
2010-08-02 05:30:00+00:00,USGS-05451210,22.2,9.9,7.7,7.9,637.0,1040.0,6.33
2010-08-02 05:45:00+00:00,USGS-05451210,22.1,9.86,7.7,7.9,637.0,1040.0,6.33
2010-08-02 06:00:00+00:00,USGS-05451210,22.1,9.92,7.7,7.9,637.0,1040.0,6.33
2010-08-02 06:15:00+00:00,USGS-05451210,22.0,9.91,7.7,7.9,637.0,1040.0,6.31
2010-08-02 06:30:00+00:00,USGS-05451210,22.0,9.89,7.7,7.9,638.0,1030.0,6.29
2010-08-02 06:45:00+00:00,USGS-05451210,22.0,9.87,7.7,7.9,638.0,1010.0,6.26
2010-08-02 07:00:00+00:00,USGS-05451210,22.0,9.9,7.7,7.9,638.0,1010.0,6.25
2010-08-02 07:15:00+00:00,USGS-05451210,21.9,9.9,7.7,7.9,638.0,1020.0,6.28
2010-08-02 07:30:00+00:00,USGS-05451210,21.9,9.89,7.7,7.9,638.0,1000.0,6.24
2010-08-02 07:45:00+00:00,USGS-05451210,21.9,9.9,7.7,7.9,638.0,1000.0,6.23
2010-08-02 08:00:00+00:00,USGS-05451210,21.8,,7.7,7.9,638.0,995.0,6.22
2010-08-02 08:15:00+00:00,USGS-05451210,21.8,9.89,7.8,7.9,638.0,1000.0,6.23
2010-08-02 08:30:00+00:00,USGS-05451210,21.7,9.85,7.8,7.9,638.0,991.0,6.21
2010-08-02 08:45:00+00:00,USGS-05451210,21.7,9.89,7.8,7.9,638.0,982.0,6.19
2010-08-02 09:00:00+00:00,USGS-05451210,21.7,9.9,7.8,7.9,639.0,986.0,6.2
2010-08-02 09:15:00+00:00,USGS-05451210,21.6,9.89,7.8,7.9,639.0,968.0,6.16
2010-08-02 09:30:00+00:00,USGS-05451210,21.6,9.9,7.8,7.9,639.0,973.0,6.17
2010-08-02 09:45:00+00:00,USGS-05451210,21.6,9.87,7.8,7.9,639.0,960.0,6.14
2010-08-02 10:00:00+00:00,USGS-05451210,21.5,9.9,7.8,7.9,639.0,960.0,6.14
2010-08-02 10:15:00+00:00,USGS-05451210,21.5,9.9,7.8,7.9,639.0,964.0,6.15
2010-08-02 10:30:00+00:00,USGS-05451210,21.4,9.9,7.8,7.9,639.0,951.0,6.12
2010-08-02 10:45:00+00:00,USGS-05451210,21.4,9.86,7.8,7.9,640.0,955.0,6.13
2010-08-02 11:00:00+00:00,USGS-05451210,21.4,9.89,7.8,7.9,640.0,951.0,6.12
2010-08-02 11:15:00+00:00,USGS-05451210,21.3,9.87,7.8,7.9,640.0,947.0,6.11
2010-08-02 11:30:00+00:00,USGS-05451210,21.3,9.9,7.8,7.9,640.0,938.0,6.09
2010-08-02 11:45:00+00:00,USGS-05451210,21.3,9.87,7.8,7.9,640.0,934.0,6.08
2010-08-02 12:00:00+00:00,USGS-05451210,21.2,9.9,7.8,7.9,640.0,938.0,6.09
2010-08-02 12:15:00+00:00,USGS-05451210,21.2,9.86,7.8,7.9,640.0,929.0,6.07
2010-08-02 12:30:00+00:00,USGS-05451210,21.2,9.9,7.8,7.9,640.0,929.0,6.07
2010-08-02 12:45:00+00:00,USGS-05451210,21.2,9.86,7.8,7.9,640.0,921.0,6.05
2010-08-02 13:00:00+00:00,USGS-05451210,21.1,9.88,7.8,7.9,641.0,921.0,6.05
2010-08-02 13:15:00+00:00,USGS-05451210,21.1,9.87,7.8,7.9,641.0,916.0,6.04
2010-08-02 13:30:00+00:00,USGS-05451210,21.1,9.87,7.8,7.9,640.0,916.0,6.04
2010-08-02 13:45:00+00:00,USGS-05451210,21.1,9.87,7.9,7.9,641.0,904.0,6.01
2010-08-02 14:00:00+00:00,USGS-05451210,21.1,9.83,7.9,7.9,640.0,904.0,6.01
2010-08-02 14:15:00+00:00,USGS-05451210,21.0,9.82,7.9,7.9,640.0,899.0,6.0
2010-08-02 14:30:00+00:00,USGS-05451210,21.0,9.86,7.9,7.9,639.0,908.0,6.02
2010-08-02 14:45:00+00:00,USGS-05451210,21.0,9.8,7.9,7.9,639.0,895.0,5.99
2010-08-02 15:00:00+00:00,USGS-05451210,21.0,9.83,7.9,7.9,638.0,904.0,6.01
2010-08-02 15:15:00+00:00,USGS-05451210,20.9,9.79,7.9,7.9,639.0,899.0,6.0
2010-08-02 15:30:00+00:00,USGS-05451210,20.9,9.83,7.9,7.9,639.0,891.0,5.98
2010-08-02 15:45:00+00:00,USGS-05451210,20.9,9.76,7.9,7.9,639.0,899.0,6.0
2010-08-02 16:00:00+00:00,USGS-05451210,20.9,9.82,7.9,7.9,638.0,891.0,5.98
2010-08-02 16:15:00+00:00,USGS-05451210,20.9,9.74,7.9,7.9,638.0,891.0,5.98
2010-08-02 16:30:00+00:00,USGS-05451210,21.0,9.79,7.9,7.9,638.0,883.0,5.96
2010-08-02 16:45:00+00:00,USGS-05451210,21.0,9.7,7.9,7.9,638.0,887.0,5.97
2010-08-02 17:00:00+00:00,USGS-05451210,21.0,9.72,7.9,7.9,638.0,878.0,5.95
2010-08-02 17:15:00+00:00,USGS-05451210,21.0,9.69,7.9,7.9,638.0,887.0,5.97
2010-08-02 17:30:00+00:00,USGS-05451210,21.0,9.75,7.9,7.9,638.0,878.0,5.95
2010-08-02 17:45:00+00:00,USGS-05451210,21.0,9.69,7.9,7.9,638.0,874.0,5.94
2010-08-02 18:00:00+00:00,USGS-05451210,21.0,9.68,7.9,7.9,638.0,878.0,5.95
2010-08-02 18:15:00+00:00,USGS-05451210,21.0,9.66,8.0,7.9,638.0,870.0,5.93
2010-08-02 18:30:00+00:00,USGS-05451210,21.1,9.67,8.0,7.9,639.0,862.0,5.91
2010-08-02 18:45:00+00:00,USGS-05451210,21.1,9.66,8.0,7.9,639.0,866.0,5.92
2010-08-02 19:00:00+00:00,USGS-05451210,21.1,9.66,7.9,7.9,639.0,858.0,5.9
2010-08-02 19:15:00+00:00,USGS-05451210,21.1,9.67,7.9,7.9,640.0,849.0,5.88
2010-08-02 19:30:00+00:00,USGS-05451210,21.1,,7.9,7.9,640.0,858.0,5.9
2010-08-02 19:45:00+00:00,USGS-05451210,21.2,9.66,7.9,7.9,640.0,854.0,5.89
2010-08-02 20:00:00+00:00,USGS-05451210,21.2,,7.9,7.9,641.0,837.0,5.85
2010-08-02 20:15:00+00:00,USGS-05451210,21.2,9.66,7.9,7.9,641.0,837.0,5.85
2010-08-02 20:30:00+00:00,USGS-05451210,21.2,9.66,8.0,7.9,641.0,837.0,5.85
2010-08-02 20:45:00+00:00,USGS-05451210,21.3,9.66,8.0,7.9,642.0,837.0,5.85
2010-08-02 21:00:00+00:00,USGS-05451210,21.3,9.66,8.0,7.9,642.0,837.0,5.85
2010-08-02 21:15:00+00:00,USGS-05451210,21.3,9.66,7.9,7.9,642.0,829.0,5.83
2010-08-02 21:30:00+00:00,USGS-05451210,21.3,,8.0,7.9,643.0,825.0,5.82
2010-08-02 21:45:00+00:00,USGS-05451210,21.3,9.67,7.9,7.9,643.0,817.0,5.8
2010-08-02 22:00:00+00:00,USGS-05451210,21.3,9.64,7.9,7.9,643.0,821.0,5.81
2010-08-02 22:15:00+00:00,USGS-05451210,21.3,9.69,8.0,7.9,643.0,817.0,5.8
2010-08-02 22:30:00+00:00,USGS-05451210,21.4,9.68,7.9,7.9,643.0,817.0,5.8
2010-08-02 22:45:00+00:00,USGS-05451210,21.4,9.66,8.0,7.9,644.0,817.0,5.8
2010-08-02 23:00:00+00:00,USGS-05451210,21.4,9.7,8.0,7.9,644.0,809.0,5.78
2010-08-02 23:15:00+00:00,USGS-05451210,21.4,9.65,8.0,7.9,644.0,809.0,5.78
2010-08-02 23:30:00+00:00,USGS-05451210,21.4,9.64,8.0,7.9,644.0,805.0,5.77
2010-08-02 23:45:00+00:00,USGS-05451210,21.4,9.66,8.0,7.9,644.0,805.0,5.77
2010-08-03 00:00:00+00:00,USGS-05451210,21.4,9.71,7.9,7.9,645.0,805.0,5.77
2010-08-03 00:15:00+00:00,USGS-05451210,21.4,9.66,8.0,7.9,645.0,797.0,5.75
2010-08-03 00:30:00+00:00,USGS-05451210,21.4,9.68,7.9,7.9,645.0,801.0,5.76
2010-08-03 00:45:00+00:00,USGS-05451210,21.4,9.64,7.9,7.9,645.0,793.0,5.74
2010-08-03 01:00:00+00:00,USGS-05451210,21.3,,7.9,7.9,645.0,789.0,5.73
2010-08-03 01:15:00+00:00,USGS-05451210,21.3,9.65,7.9,7.9,645.0,785.0,5.72
2010-08-03 01:30:00+00:00,USGS-05451210,21.3,9.68,7.9,7.9,646.0,785.0,5.72
2010-08-03 01:45:00+00:00,USGS-05451210,21.2,9.66,7.9,7.9,646.0,785.0,5.72
2010-08-03 02:00:00+00:00,USGS-05451210,21.2,,7.9,7.9,646.0,781.0,5.71
2010-08-03 02:15:00+00:00,USGS-05451210,21.2,9.67,7.9,7.9,646.0,777.0,5.7
2010-08-03 02:30:00+00:00,USGS-05451210,21.2,,7.9,7.9,646.0,774.0,5.69
2010-08-03 02:45:00+00:00,USGS-05451210,21.1,9.64,7.9,7.9,646.0,777.0,5.7
2010-08-03 03:00:00+00:00,USGS-05451210,21.1,9.65,7.9,7.9,646.0,770.0,5.68
2010-08-03 03:15:00+00:00,USGS-05451210,21.1,9.61,7.9,7.9,646.0,774.0,5.69
2010-08-03 03:30:00+00:00,USGS-05451210,21.0,9.67,7.9,7.9,646.0,770.0,5.68
2010-08-03 03:45:00+00:00,USGS-05451210,21.0,9.63,7.9,7.9,646.0,770.0,5.68
2010-08-03 04:00:00+00:00,USGS-05451210,20.9,9.67,7.9,7.9,646.0,770.0,5.68
2010-08-03 04:15:00+00:00,USGS-05451210,20.9,9.62,7.9,7.9,646.0,770.0,5.68
2010-08-03 04:30:00+00:00,USGS-05451210,20.9,9.65,8.0,7.9,646.0,766.0,5.67
2010-08-03 04:45:00+00:00,USGS-05451210,20.8,9.67,8.0,7.9,646.0,758.0,5.65
2010-08-03 05:00:00+00:00,USGS-05451210,20.8,9.65,8.0,7.9,646.0,762.0,5.66
2010-08-03 05:15:00+00:00,USGS-05451210,20.8,9.62,8.0,7.9,647.0,754.0,5.64
2010-08-03 05:30:00+00:00,USGS-05451210,20.8,9.64,8.0,7.9,647.0,750.0,5.63
2010-08-03 05:45:00+00:00,USGS-05451210,20.7,9.6,8.0,7.9,647.0,754.0,5.64
2010-08-03 06:00:00+00:00,USGS-05451210,20.7,9.61,8.0,7.9,647.0,750.0,5.63
2010-08-03 06:15:00+00:00,USGS-05451210,20.7,9.61,8.0,7.9,646.0,750.0,5.63
2010-08-03 06:30:00+00:00,USGS-05451210,20.6,9.62,8.0,7.9,646.0,747.0,5.62
2010-08-03 06:45:00+00:00,USGS-05451210,20.6,9.59,8.0,7.9,647.0,750.0,5.63
2010-08-03 07:00:00+00:00,USGS-05451210,20.6,9.61,8.0,7.9,647.0,743.0,5.61
2010-08-03 07:15:00+00:00,USGS-05451210,20.6,9.59,8.0,7.9,647.0,743.0,5.61
2010-08-03 07:30:00+00:00,USGS-05451210,20.6,9.61,8.0,7.9,647.0,743.0,5.61
2010-08-03 07:45:00+00:00,USGS-05451210,20.6,9.59,8.0,7.9,647.0,739.0,5.6
2010-08-03 08:00:00+00:00,USGS-05451210,20.6,9.57,8.0,7.9,647.0,739.0,5.6
2010-08-03 08:15:00+00:00,USGS-05451210,20.5,9.62,8.0,8.0,646.0,743.0,5.61
2010-08-03 08:30:00+00:00,USGS-05451210,20.5,9.56,8.0,8.0,646.0,743.0,5.61
2010-08-03 08:45:00+00:00,USGS-05451210,20.5,,8.0,8.0,646.0,735.0,5.59
2010-08-03 09:00:00+00:00,USGS-05451210,20.5,9.57,8.0,7.9,646.0,743.0,5.61
2010-08-03 09:15:00+00:00,USGS-05451210,20.5,9.61,8.0,7.9,646.0,739.0,5.6
2010-08-03 09:30:00+00:00,USGS-05451210,20.4,9.55,8.0,7.9,646.0,739.0,5.6
2010-08-03 09:45:00+00:00,USGS-05451210,20.4,9.6,8.0,7.9,647.0,735.0,5.59
2010-08-03 10:00:00+00:00,USGS-05451210,20.4,9.55,8.0,8.0,646.0,735.0,5.59
2010-08-03 10:15:00+00:00,USGS-05451210,20.4,,8.0,8.0,647.0,735.0,5.59
2010-08-03 10:30:00+00:00,USGS-05451210,20.4,9.54,8.0,8.0,647.0,735.0,5.59
2010-08-03 10:45:00+00:00,USGS-05451210,20.3,9.55,8.0,7.9,647.0,728.0,5.57
2010-08-03 11:00:00+00:00,USGS-05451210,20.3,9.55,8.0,8.0,647.0,735.0,5.59
2010-08-03 11:15:00+00:00,USGS-05451210,20.3,,8.0,8.0,647.0,728.0,5.57
2010-08-03 11:30:00+00:00,USGS-05451210,20.2,9.55,8.0,8.0,647.0,735.0,5.59
2010-08-03 11:45:00+00:00,USGS-05451210,20.2,9.54,8.0,8.0,647.0,724.0,5.56
2010-08-03 12:00:00+00:00,USGS-05451210,20.2,9.54,8.0,8.0,,728.0,5.57
2010-08-03 12:15:00+00:00,USGS-05451210,20.2,,8.0,8.0,,728.0,5.57
2010-08-03 12:30:00+00:00,USGS-05451210,20.2,9.56,8.0,8.0,649.0,720.0,5.55
2010-08-03 12:45:00+00:00,USGS-05451210,20.2,9.53,8.0,8.0,649.0,720.0,5.55
2010-08-03 13:00:00+00:00,USGS-05451210,20.2,9.53,8.0,8.0,649.0,720.0,5.55
2010-08-03 13:15:00+00:00,USGS-05451210,20.2,,8.1,8.0,650.0,728.0,5.57
2010-08-03 13:30:00+00:00,USGS-05451210,20.2,9.52,8.1,7.9,650.0,720.0,5.55
2010-08-03 13:45:00+00:00,USGS-05451210,20.2,9.53,8.0,8.0,650.0,720.0,5.55
2010-08-03 14:00:00+00:00,USGS-05451210,20.2,9.54,8.1,8.0,651.0,720.0,5.55
2010-08-03 14:15:00+00:00,USGS-05451210,20.3,,8.1,8.0,651.0,720.0,5.55
2010-08-03 14:30:00+00:00,USGS-05451210,20.3,9.53,8.1,8.0,652.0,720.0,5.55
2010-08-03 14:45:00+00:00,USGS-05451210,20.4,,8.1,8.0,652.0,724.0,5.56
2010-08-03 15:00:00+00:00,USGS-05451210,20.4,9.54,8.1,8.0,652.0,720.0,5.55
2010-08-03 15:15:00+00:00,USGS-05451210,20.5,9.59,8.1,8.0,653.0,731.0,5.58
2010-08-03 15:30:00+00:00,USGS-05451210,20.6,9.53,8.1,8.0,653.0,724.0,5.56
2010-08-03 15:45:00+00:00,USGS-05451210,20.7,9.63,8.1,8.0,654.0,728.0,5.57
2010-08-03 16:00:00+00:00,USGS-05451210,20.8,9.59,8.1,8.0,654.0,716.0,5.54
2010-08-03 16:15:00+00:00,USGS-05451210,20.8,9.55,8.1,8.0,654.0,720.0,5.55
2010-08-03 16:30:00+00:00,USGS-05451210,21.0,9.57,8.1,8.0,655.0,724.0,5.56
2010-08-03 16:45:00+00:00,USGS-05451210,21.1,9.6,8.1,8.0,655.0,728.0,5.57
2010-08-03 17:00:00+00:00,USGS-05451210,21.2,9.59,8.1,8.0,655.0,728.0,5.57
2010-08-03 17:15:00+00:00,USGS-05451210,21.3,9.68,8.1,8.0,655.0,724.0,5.56
2010-08-03 17:30:00+00:00,USGS-05451210,21.4,9.62,8.1,8.0,655.0,720.0,5.55
2010-08-03 17:45:00+00:00,USGS-05451210,21.5,9.65,8.1,8.0,655.0,724.0,5.56
2010-08-03 18:00:00+00:00,USGS-05451210,21.6,9.6,8.1,8.0,655.0,728.0,5.57
2010-08-03 18:15:00+00:00,USGS-05451210,21.7,9.57,8.1,8.0,654.0,724.0,5.56
2010-08-03 18:30:00+00:00,USGS-05451210,21.9,9.58,8.1,8.0,654.0,724.0,5.56
2010-08-03 18:45:00+00:00,USGS-05451210,22.1,9.6,8.1,8.0,654.0,728.0,5.57
2010-08-03 19:00:00+00:00,USGS-05451210,22.2,9.56,8.1,8.0,654.0,731.0,5.58
2010-08-03 19:15:00+00:00,USGS-05451210,22.4,9.56,8.1,8.0,655.0,728.0,5.57
2010-08-03 19:30:00+00:00,USGS-05451210,22.5,9.58,8.0,8.0,655.0,724.0,5.56
2010-08-03 19:45:00+00:00,USGS-05451210,22.7,9.58,8.0,8.0,655.0,728.0,5.57
2010-08-03 20:00:00+00:00,USGS-05451210,22.7,9.57,8.0,8.0,655.0,728.0,5.57
2010-08-03 20:15:00+00:00,USGS-05451210,22.8,9.61,8.0,8.0,656.0,728.0,5.57
2010-08-03 20:30:00+00:00,USGS-05451210,23.0,9.55,8.0,8.0,656.0,728.0,5.57
2010-08-03 20:45:00+00:00,USGS-05451210,23.0,9.64,8.0,8.0,656.0,728.0,5.57
2010-08-03 21:00:00+00:00,USGS-05451210,23.1,9.58,8.0,8.0,656.0,728.0,5.57
2010-08-03 21:15:00+00:00,USGS-05451210,23.2,9.63,8.0,8.0,657.0,728.0,5.57
2010-08-03 21:30:00+00:00,USGS-05451210,23.3,9.57,8.0,8.0,657.0,728.0,5.57
2010-08-03 21:45:00+00:00,USGS-05451210,23.4,9.58,8.0,8.0,657.0,731.0,5.58
2010-08-03 22:00:00+00:00,USGS-05451210,23.5,9.56,7.9,8.0,657.0,735.0,5.59
2010-08-03 22:15:00+00:00,USGS-05451210,23.5,9.62,7.9,8.0,657.0,735.0,5.59
2010-08-03 22:30:00+00:00,USGS-05451210,23.6,9.57,7.9,8.0,657.0,731.0,5.58
2010-08-03 22:45:00+00:00,USGS-05451210,23.6,9.54,7.9,8.0,657.0,731.0,5.58
2010-08-03 23:00:00+00:00,USGS-05451210,23.6,9.58,7.9,8.0,657.0,728.0,5.57
2010-08-03 23:15:00+00:00,USGS-05451210,23.6,9.57,7.8,8.0,657.0,731.0,5.58
2010-08-03 23:30:00+00:00,USGS-05451210,23.6,9.61,7.8,8.0,657.0,731.0,5.58
2010-08-03 23:45:00+00:00,USGS-05451210,23.6,9.6,7.8,8.0,657.0,735.0,5.59
2010-08-04 00:00:00+00:00,USGS-05451210,23.5,9.62,7.8,8.0,657.0,731.0,5.58
2010-08-04 00:15:00+00:00,USGS-05451210,23.5,9.64,7.8,8.0,657.0,731.0,5.58
2010-08-04 00:30:00+00:00,USGS-05451210,23.5,9.61,7.8,8.0,657.0,731.0,5.58
2010-08-04 00:45:00+00:00,USGS-05451210,23.4,9.6,7.8,8.0,657.0,735.0,5.59
2010-08-04 01:00:00+00:00,USGS-05451210,23.4,9.63,7.8,8.0,657.0,728.0,5.57
2010-08-04 01:15:00+00:00,USGS-05451210,23.3,9.62,7.8,8.0,657.0,728.0,5.57
2010-08-04 01:30:00+00:00,USGS-05451210,23.3,9.64,7.8,8.0,657.0,735.0,5.59
2010-08-04 01:45:00+00:00,USGS-05451210,23.2,9.64,7.8,8.0,657.0,735.0,5.59
2010-08-04 02:00:00+00:00,USGS-05451210,23.2,9.67,7.7,8.0,657.0,728.0,5.57
2010-08-04 02:15:00+00:00,USGS-05451210,23.1,9.66,7.7,8.0,657.0,735.0,5.59
2010-08-04 02:30:00+00:00,USGS-05451210,23.0,9.67,7.7,8.0,658.0,731.0,5.58
2010-08-04 02:45:00+00:00,USGS-05451210,22.9,9.73,7.7,8.0,658.0,728.0,5.57
2010-08-04 03:00:00+00:00,USGS-05451210,22.9,9.7,7.7,8.0,657.0,731.0,5.58
2010-08-04 03:15:00+00:00,USGS-05451210,22.8,9.69,7.7,8.0,657.0,731.0,5.58
2010-08-04 03:30:00+00:00,USGS-05451210,22.7,9.68,7.7,8.0,657.0,731.0,5.58
2010-08-04 03:45:00+00:00,USGS-05451210,22.7,9.71,7.7,8.0,656.0,728.0,5.57
2010-08-04 04:00:00+00:00,USGS-05451210,22.6,9.64,7.7,8.0,656.0,731.0,5.58
2010-08-04 04:15:00+00:00,USGS-05451210,22.5,9.71,7.7,8.0,656.0,731.0,5.58
2010-08-04 04:30:00+00:00,USGS-05451210,22.5,9.68,7.7,8.0,656.0,731.0,5.58
2010-08-04 04:45:00+00:00,USGS-05451210,22.4,9.75,7.8,8.0,656.0,735.0,5.59
2010-08-04 05:00:00+00:00,USGS-05451210,22.4,9.69,7.7,8.0,657.0,735.0,5.59
2010-08-04 05:15:00+00:00,USGS-05451210,22.3,9.73,7.7,8.0,658.0,731.0,5.58
2010-08-04 05:30:00+00:00,USGS-05451210,22.3,9.76,7.7,8.0,659.0,724.0,5.56
2010-08-04 05:45:00+00:00,USGS-05451210,22.2,9.85,7.8,8.0,660.0,728.0,5.57
2010-08-04 06:00:00+00:00,USGS-05451210,22.2,9.82,7.8,8.0,660.0,728.0,5.57
2010-08-04 06:15:00+00:00,USGS-05451210,22.1,9.82,7.8,8.0,661.0,724.0,5.56
2010-08-04 06:30:00+00:00,USGS-05451210,22.1,9.86,7.8,8.0,662.0,724.0,5.56
2010-08-04 06:45:00+00:00,USGS-05451210,22.1,9.82,7.8,8.0,663.0,728.0,5.57
2010-08-04 07:00:00+00:00,USGS-05451210,22.0,9.89,7.8,8.0,663.0,724.0,5.56
2010-08-04 07:15:00+00:00,USGS-05451210,22.0,9.9,7.8,7.9,664.0,724.0,5.56
2010-08-04 07:30:00+00:00,USGS-05451210,21.9,9.89,7.8,8.0,665.0,724.0,5.56
2010-08-04 07:45:00+00:00,USGS-05451210,21.9,9.92,7.8,7.9,665.0,728.0,5.57
2010-08-04 08:00:00+00:00,USGS-05451210,21.8,9.97,7.8,8.0,666.0,720.0,5.55
2010-08-04 08:15:00+00:00,USGS-05451210,21.8,9.98,7.8,8.0,666.0,720.0,5.55
2010-08-04 08:30:00+00:00,USGS-05451210,21.8,9.97,7.8,8.0,666.0,716.0,5.54
2010-08-04 08:45:00+00:00,USGS-05451210,21.7,9.98,7.8,8.0,666.0,716.0,5.54
2010-08-04 09:00:00+00:00,USGS-05451210,21.7,10.0,7.8,8.0,667.0,720.0,5.55
2010-08-04 09:15:00+00:00,USGS-05451210,21.6,10.0,7.8,7.9,667.0,720.0,5.55
2010-08-04 09:30:00+00:00,USGS-05451210,21.6,10.0,7.8,7.9,667.0,724.0,5.56
2010-08-04 09:45:00+00:00,USGS-05451210,21.6,10.0,7.8,8.0,667.0,720.0,5.55
2010-08-04 10:00:00+00:00,USGS-05451210,21.5,10.0,7.8,8.0,667.0,720.0,5.55
2010-08-04 10:15:00+00:00,USGS-05451210,21.5,10.1,7.8,7.9,668.0,720.0,5.55
2010-08-04 10:30:00+00:00,USGS-05451210,21.4,10.0,7.9,8.0,668.0,716.0,5.54
2010-08-04 10:45:00+00:00,USGS-05451210,21.4,10.1,7.9,8.0,668.0,716.0,5.54
2010-08-04 11:00:00+00:00,USGS-05451210,21.4,10.1,7.9,8.0,668.0,713.0,5.53
2010-08-04 11:15:00+00:00,USGS-05451210,21.3,10.1,7.9,7.9,669.0,713.0,5.53
2010-08-04 11:30:00+00:00,USGS-05451210,21.3,10.1,7.9,7.9,669.0,713.0,5.53
2010-08-04 11:45:00+00:00,USGS-05451210,21.2,10.1,7.9,7.9,668.0,713.0,5.53
2010-08-04 12:00:00+00:00,USGS-05451210,21.2,10.1,7.9,8.0,669.0,713.0,5.53
2010-08-04 12:15:00+00:00,USGS-05451210,21.1,10.2,7.9,7.9,668.0,709.0,5.52
2010-08-04 12:30:00+00:00,USGS-05451210,21.1,10.2,7.9,8.0,669.0,709.0,5.52
2010-08-04 12:45:00+00:00,USGS-05451210,21.0,10.2,7.9,7.9,669.0,713.0,5.53
2010-08-04 13:00:00+00:00,USGS-05451210,21.0,10.2,7.9,8.0,669.0,709.0,5.52
2010-08-04 13:15:00+00:00,USGS-05451210,20.9,10.2,8.0,7.9,669.0,705.0,5.51
2010-08-04 13:30:00+00:00,USGS-05451210,20.9,10.2,7.9,7.9,669.0,713.0,5.53
2010-08-04 13:45:00+00:00,USGS-05451210,20.9,10.2,8.0,7.9,670.0,709.0,5.52
2010-08-04 14:00:00+00:00,USGS-05451210,20.8,10.2,8.0,7.9,670.0,709.0,5.52
2010-08-04 14:15:00+00:00,USGS-05451210,20.8,10.3,8.0,7.9,671.0,705.0,5.51
2010-08-04 14:30:00+00:00,USGS-05451210,20.8,10.3,8.0,8.0,671.0,705.0,5.51
2010-08-04 14:45:00+00:00,USGS-05451210,20.8,10.3,8.0,8.0,672.0,709.0,5.52
2010-08-04 15:00:00+00:00,USGS-05451210,20.8,10.3,8.0,8.0,672.0,702.0,5.5
2010-08-04 15:15:00+00:00,USGS-05451210,20.9,10.3,8.0,8.0,673.0,705.0,5.51
