datetime,site_uid,temp_water,nitrate_con,discharge
2012-05-30 01:45:00+00:00,USGS-05418110,20.0,9.31,65.9
2012-05-30 02:00:00+00:00,USGS-05418110,19.8,9.31,65.9
2012-05-30 02:15:00+00:00,USGS-05418110,19.7,9.3,67.3
2012-05-30 02:30:00+00:00,USGS-05418110,19.5,9.29,64.6
2012-05-30 02:45:00+00:00,USGS-05418110,19.4,9.29,65.9
2012-05-30 03:00:00+00:00,USGS-05418110,19.2,9.28,65.9
2012-05-30 03:15:00+00:00,USGS-05418110,19.1,9.28,64.6
2012-05-30 03:30:00+00:00,USGS-05418110,19.0,9.28,65.9
2012-05-30 03:45:00+00:00,USGS-05418110,18.8,9.29,65.9
2012-05-30 04:00:00+00:00,USGS-05418110,18.7,9.28,65.9
2012-05-30 04:15:00+00:00,USGS-05418110,18.5,9.27,65.9
2012-05-30 04:30:00+00:00,USGS-05418110,18.4,9.25,65.9
2012-05-30 04:45:00+00:00,USGS-05418110,18.3,9.26,65.9
2012-05-30 05:00:00+00:00,USGS-05418110,18.1,9.23,65.9
2012-05-30 05:15:00+00:00,USGS-05418110,18.0,9.23,67.3
2012-05-30 05:30:00+00:00,USGS-05418110,17.9,9.23,65.9
2012-05-30 05:45:00+00:00,USGS-05418110,17.8,9.23,65.9
2012-05-30 06:00:00+00:00,USGS-05418110,17.7,9.23,67.3
2012-05-30 06:15:00+00:00,USGS-05418110,17.6,9.23,65.9
2012-05-30 06:30:00+00:00,USGS-05418110,17.4,9.23,65.9
2012-05-30 06:45:00+00:00,USGS-05418110,17.4,9.21,65.9
2012-05-30 07:00:00+00:00,USGS-05418110,17.3,9.21,65.9
2012-05-30 07:15:00+00:00,USGS-05418110,17.2,9.22,65.9
2012-05-30 07:30:00+00:00,USGS-05418110,17.0,9.22,67.3
2012-05-30 07:45:00+00:00,USGS-05418110,17.0,9.22,65.9
2012-05-30 08:00:00+00:00,USGS-05418110,16.9,9.22,65.9
2012-05-30 08:15:00+00:00,USGS-05418110,16.8,9.22,67.3
2012-05-30 08:30:00+00:00,USGS-05418110,16.8,9.24,65.9
2012-05-30 08:45:00+00:00,USGS-05418110,16.7,9.22,65.9
2012-05-30 09:00:00+00:00,USGS-05418110,16.6,9.22,65.9
2012-05-30 09:15:00+00:00,USGS-05418110,16.5,9.22,65.9
2012-05-30 09:30:00+00:00,USGS-05418110,16.4,9.22,65.9
2012-05-30 09:45:00+00:00,USGS-05418110,16.3,9.22,65.9
2012-05-30 10:00:00+00:00,USGS-05418110,16.2,9.22,65.9
2012-05-30 10:15:00+00:00,USGS-05418110,16.1,9.21,67.3
2012-05-30 10:30:00+00:00,USGS-05418110,16.0,9.22,65.9
2012-05-30 10:45:00+00:00,USGS-05418110,15.9,9.22,65.9
2012-05-30 11:00:00+00:00,USGS-05418110,15.8,9.22,67.3
2012-05-30 11:15:00+00:00,USGS-05418110,15.8,9.23,65.9
2012-05-30 11:30:00+00:00,USGS-05418110,15.7,9.22,65.9
2012-05-30 11:45:00+00:00,USGS-05418110,15.6,9.22,65.9
2012-05-30 12:00:00+00:00,USGS-05418110,15.5,9.22,65.9
2012-05-30 12:15:00+00:00,USGS-05418110,15.4,9.22,65.9
2012-05-30 12:30:00+00:00,USGS-05418110,15.4,9.22,65.9
2012-05-30 12:45:00+00:00,USGS-05418110,15.3,9.22,65.9
2012-05-30 13:00:00+00:00,USGS-05418110,15.3,9.22,65.9
2012-05-30 13:15:00+00:00,USGS-05418110,15.3,9.22,67.3
2012-05-30 13:30:00+00:00,USGS-05418110,15.2,9.24,65.9
2012-05-30 13:45:00+00:00,USGS-05418110,15.3,9.23,65.9
2012-05-30 14:00:00+00:00,USGS-05418110,15.3,9.24,67.3
2012-05-30 14:15:00+00:00,USGS-05418110,15.4,9.24,65.9
2012-05-30 14:30:00+00:00,USGS-05418110,15.4,9.25,65.9
2012-05-30 14:45:00+00:00,USGS-05418110,15.5,9.24,65.9
2012-05-30 15:00:00+00:00,USGS-05418110,15.7,9.24,67.3
2012-05-30 15:15:00+00:00,USGS-05418110,15.9,9.24,67.3
2012-05-30 15:30:00+00:00,USGS-05418110,16.0,9.25,65.9
2012-05-30 15:45:00+00:00,USGS-05418110,16.1,9.23,65.9
2012-05-30 16:00:00+00:00,USGS-05418110,16.3,9.22,67.3
2012-05-30 16:15:00+00:00,USGS-05418110,16.5,9.23,65.9
2012-05-30 16:30:00+00:00,USGS-05418110,16.6,9.24,65.9
2012-05-30 16:45:00+00:00,USGS-05418110,16.7,9.24,67.3
2012-05-30 17:00:00+00:00,USGS-05418110,17.0,9.25,65.9
2012-05-30 17:15:00+00:00,USGS-05418110,17.2,9.24,65.9
2012-05-30 17:30:00+00:00,USGS-05418110,17.6,9.25,65.9
2012-05-30 17:45:00+00:00,USGS-05418110,17.8,9.26,67.3
2012-05-30 18:00:00+00:00,USGS-05418110,18.1,9.26,67.3
2012-05-30 18:15:00+00:00,USGS-05418110,18.4,9.26,65.9
2012-05-30 18:30:00+00:00,USGS-05418110,18.6,9.26,65.9
2012-05-30 18:45:00+00:00,USGS-05418110,18.9,9.26,65.9
2012-05-30 19:00:00+00:00,USGS-05418110,19.1,9.25,65.9
2012-05-30 19:15:00+00:00,USGS-05418110,19.4,9.26,65.9
2012-05-30 19:30:00+00:00,USGS-05418110,19.6,9.26,67.3
2012-05-30 19:45:00+00:00,USGS-05418110,19.9,9.27,65.9
2012-05-30 20:00:00+00:00,USGS-05418110,20.0,9.27,65.9
2012-05-30 20:15:00+00:00,USGS-05418110,20.2,9.27,65.9
2012-05-30 20:30:00+00:00,USGS-05418110,20.3,9.25,65.9
2012-05-30 20:45:00+00:00,USGS-05418110,20.3,9.26,65.9
2012-05-30 21:00:00+00:00,USGS-05418110,20.5,9.26,65.9
2012-05-30 21:15:00+00:00,USGS-05418110,20.5,9.28,65.9
2012-05-30 21:30:00+00:00,USGS-05418110,20.6,9.27,65.9
2012-05-30 21:45:00+00:00,USGS-05418110,20.7,9.3,65.9
2012-05-30 22:00:00+00:00,USGS-05418110,20.7,9.29,64.6
2012-05-30 22:15:00+00:00,USGS-05418110,20.6,9.32,65.9
2012-05-30 22:30:00+00:00,USGS-05418110,20.6,9.3,64.6
2012-05-30 22:45:00+00:00,USGS-05418110,20.7,9.29,64.6
2012-05-30 23:00:00+00:00,USGS-05418110,20.7,9.3,64.6
2012-05-30 23:15:00+00:00,USGS-05418110,20.6,9.31,64.6
2012-05-30 23:30:00+00:00,USGS-05418110,20.5,9.3,65.9
2012-05-30 23:45:00+00:00,USGS-05418110,20.4,9.3,64.6
2012-05-31 00:00:00+00:00,USGS-05418110,20.3,9.28,64.6
2012-05-31 00:15:00+00:00,USGS-05418110,20.2,9.3,64.6
2012-05-31 00:30:00+00:00,USGS-05418110,20.1,9.3,64.6
2012-05-31 00:45:00+00:00,USGS-05418110,20.0,9.3,64.6
2012-05-31 01:00:00+00:00,USGS-05418110,19.9,9.29,64.6
2012-05-31 01:15:00+00:00,USGS-05418110,19.7,9.26,63.2
2012-05-31 01:30:00+00:00,USGS-05418110,19.6,9.26,64.6
2012-05-31 01:45:00+00:00,USGS-05418110,19.4,9.24,64.6
2012-05-31 02:00:00+00:00,USGS-05418110,19.3,9.24,64.6
2012-05-31 02:15:00+00:00,USGS-05418110,19.2,9.23,64.6
2012-05-31 02:30:00+00:00,USGS-05418110,19.0,9.21,64.6
2012-05-31 02:45:00+00:00,USGS-05418110,18.9,9.18,64.6
2012-05-31 03:00:00+00:00,USGS-05418110,18.8,9.17,64.6
2012-05-31 03:15:00+00:00,USGS-05418110,18.7,9.15,64.6
2012-05-31 03:30:00+00:00,USGS-05418110,18.6,9.15,64.6
2012-05-31 03:45:00+00:00,USGS-05418110,18.5,9.15,64.6
2012-05-31 04:00:00+00:00,USGS-05418110,18.3,9.15,64.6
2012-05-31 04:15:00+00:00,USGS-05418110,18.2,9.14,64.6
2012-05-31 04:30:00+00:00,USGS-05418110,18.1,9.13,64.6
2012-05-31 04:45:00+00:00,USGS-05418110,18.0,9.13,64.6
2012-05-31 05:00:00+00:00,USGS-05418110,17.9,9.12,64.6
2012-05-31 05:15:00+00:00,USGS-05418110,17.8,9.11,64.6
2012-05-31 05:30:00+00:00,USGS-05418110,17.7,9.12,64.6
2012-05-31 05:45:00+00:00,USGS-05418110,17.6,9.09,64.6
2012-05-31 06:00:00+00:00,USGS-05418110,17.5,9.08,65.9
2012-05-31 06:15:00+00:00,USGS-05418110,17.4,9.09,64.6
2012-05-31 06:30:00+00:00,USGS-05418110,17.4,9.08,65.9
2012-05-31 06:45:00+00:00,USGS-05418110,17.2,9.07,65.9
2012-05-31 07:00:00+00:00,USGS-05418110,17.2,9.07,65.9
2012-05-31 07:15:00+00:00,USGS-05418110,17.1,9.06,67.3
2012-05-31 07:30:00+00:00,USGS-05418110,17.0,9.03,67.3
2012-05-31 07:45:00+00:00,USGS-05418110,16.9,9.0,68.7
2012-05-31 08:00:00+00:00,USGS-05418110,16.8,8.96,70.2
2012-05-31 08:15:00+00:00,USGS-05418110,16.6,8.88,70.2
2012-05-31 08:30:00+00:00,USGS-05418110,16.6,8.82,72.8
2012-05-31 08:45:00+00:00,USGS-05418110,16.4,8.73,75.4
2012-05-31 09:00:00+00:00,USGS-05418110,16.3,8.51,79.5
2012-05-31 09:15:00+00:00,USGS-05418110,16.2,8.21,80.9
2012-05-31 09:30:00+00:00,USGS-05418110,16.1,7.97,79.5
2012-05-31 09:45:00+00:00,USGS-05418110,16.0,7.84,80.9
2012-05-31 10:00:00+00:00,USGS-05418110,16.0,7.85,83.7
2012-05-31 10:15:00+00:00,USGS-05418110,15.8,7.84,87.8
2012-05-31 10:30:00+00:00,USGS-05418110,15.7,7.54,89.2
2012-05-31 10:45:00+00:00,USGS-05418110,15.7,7.22,89.2
2012-05-31 11:00:00+00:00,USGS-05418110,15.6,7.26,87.8
2012-05-31 11:15:00+00:00,USGS-05418110,15.5,7.44,86.4
2012-05-31 11:30:00+00:00,USGS-05418110,15.4,7.57,85.1
2012-05-31 11:45:00+00:00,USGS-05418110,15.3,7.59,85.1
2012-05-31 12:00:00+00:00,USGS-05418110,15.2,7.55,85.1
2012-05-31 12:15:00+00:00,USGS-05418110,15.2,7.53,85.1
2012-05-31 12:30:00+00:00,USGS-05418110,15.1,7.58,83.7
2012-05-31 12:45:00+00:00,USGS-05418110,15.0,7.72,82.3
2012-05-31 13:00:00+00:00,USGS-05418110,15.0,7.84,82.3
2012-05-31 13:15:00+00:00,USGS-05418110,15.0,7.94,82.3
2012-05-31 13:30:00+00:00,USGS-05418110,15.0,8.02,80.9
2012-05-31 13:45:00+00:00,USGS-05418110,14.9,8.1,79.5
2012-05-31 14:00:00+00:00,USGS-05418110,14.9,8.21,79.5
2012-05-31 14:15:00+00:00,USGS-05418110,14.8,8.24,78.1
2012-05-31 14:30:00+00:00,USGS-05418110,14.8,8.28,78.1
2012-05-31 14:45:00+00:00,USGS-05418110,14.8,8.31,76.8
2012-05-31 15:00:00+00:00,USGS-05418110,14.8,8.34,75.4
2012-05-31 15:15:00+00:00,USGS-05418110,14.8,8.37,76.8
2012-05-31 15:30:00+00:00,USGS-05418110,14.8,8.43,75.4
2012-05-31 15:45:00+00:00,USGS-05418110,14.8,8.46,75.4
2012-05-31 16:00:00+00:00,USGS-05418110,14.8,8.47,75.4
2012-05-31 16:15:00+00:00,USGS-05418110,14.8,8.49,75.4
2012-05-31 16:30:00+00:00,USGS-05418110,14.8,8.5,74.1
2012-05-31 16:45:00+00:00,USGS-05418110,14.8,8.54,75.4
2012-05-31 17:00:00+00:00,USGS-05418110,14.8,8.56,74.1
2012-05-31 17:15:00+00:00,USGS-05418110,14.8,8.58,74.1
2012-05-31 17:30:00+00:00,USGS-05418110,14.8,8.61,74.1
2012-05-31 17:45:00+00:00,USGS-05418110,14.8,8.63,74.1
2012-05-31 18:00:00+00:00,USGS-05418110,14.8,8.64,74.1
2012-05-31 18:15:00+00:00,USGS-05418110,14.8,8.64,72.8
2012-05-31 18:30:00+00:00,USGS-05418110,14.8,8.66,72.8
2012-05-31 18:45:00+00:00,USGS-05418110,14.8,8.69,74.1
2012-05-31 19:00:00+00:00,USGS-05418110,14.8,8.71,72.8
2012-05-31 19:15:00+00:00,USGS-05418110,14.8,8.71,72.8
2012-05-31 19:30:00+00:00,USGS-05418110,14.9,8.71,74.1
2012-05-31 19:45:00+00:00,USGS-05418110,14.9,8.72,72.8
2012-05-31 20:00:00+00:00,USGS-05418110,14.9,8.72,72.8
2012-05-31 20:15:00+00:00,USGS-05418110,15.0,8.72,71.5
2012-05-31 20:30:00+00:00,USGS-05418110,14.9,8.73,72.8
2012-05-31 20:45:00+00:00,USGS-05418110,15.0,8.73,74.1
2012-05-31 21:00:00+00:00,USGS-05418110,15.0,8.74,72.8
2012-05-31 21:15:00+00:00,USGS-05418110,15.0,8.75,72.8
2012-05-31 21:30:00+00:00,USGS-05418110,15.0,8.75,71.5
2012-05-31 21:45:00+00:00,USGS-05418110,15.1,8.76,71.5
2012-05-31 22:00:00+00:00,USGS-05418110,15.1,8.76,72.8
2012-05-31 22:15:00+00:00,USGS-05418110,15.1,8.77,71.5
2012-05-31 22:30:00+00:00,USGS-05418110,15.2,8.77,71.5
2012-05-31 22:45:00+00:00,USGS-05418110,15.2,8.77,71.5
2012-05-31 23:00:00+00:00,USGS-05418110,15.2,8.77,71.5
2012-05-31 23:15:00+00:00,USGS-05418110,15.2,8.78,72.8
2012-05-31 23:30:00+00:00,USGS-05418110,15.2,8.78,71.5
2012-05-31 23:45:00+00:00,USGS-05418110,15.2,8.8,71.5
2012-06-01 00:00:00+00:00,USGS-05418110,15.2,8.8,71.5
2012-06-01 00:15:00+00:00,USGS-05418110,15.1,8.79,71.5
2012-06-01 00:30:00+00:00,USGS-05418110,15.1,8.8,72.8
2012-06-01 00:45:00+00:00,USGS-05418110,15.1,8.81,71.5
2012-06-01 01:00:00+00:00,USGS-05418110,15.0,8.82,71.5
2012-06-01 01:15:00+00:00,USGS-05418110,15.0,8.82,71.5
2012-06-01 01:30:00+00:00,USGS-05418110,15.0,8.8,71.5
2012-06-01 01:45:00+00:00,USGS-05418110,14.9,8.83,71.5
2012-06-01 02:00:00+00:00,USGS-05418110,14.9,8.84,71.5
2012-06-01 02:15:00+00:00,USGS-05418110,14.8,8.84,71.5
2012-06-01 02:30:00+00:00,USGS-05418110,14.8,8.83,72.8
2012-06-01 02:45:00+00:00,USGS-05418110,14.7,8.83,71.5
2012-06-01 03:00:00+00:00,USGS-05418110,14.7,8.82,71.5
2012-06-01 03:15:00+00:00,USGS-05418110,14.6,8.82,70.2
2012-06-01 03:30:00+00:00,USGS-05418110,14.6,8.82,71.5
2012-06-01 03:45:00+00:00,USGS-05418110,14.5,8.82,71.5
2012-06-01 04:00:00+00:00,USGS-05418110,14.5,8.83,71.5
2012-06-01 04:15:00+00:00,USGS-05418110,14.4,8.82,71.5
2012-06-01 04:30:00+00:00,USGS-05418110,14.4,8.83,70.2
2012-06-01 04:45:00+00:00,USGS-05418110,14.3,8.84,71.5
2012-06-01 05:00:00+00:00,USGS-05418110,14.3,8.84,71.5
2012-06-01 05:15:00+00:00,USGS-05418110,14.2,8.84,70.2
2012-06-01 05:30:00+00:00,USGS-05418110,14.2,8.82,71.5
2012-06-01 05:45:00+00:00,USGS-05418110,14.1,8.85,71.5
2012-06-01 06:00:00+00:00,USGS-05418110,14.1,8.84,70.2
2012-06-01 06:15:00+00:00,USGS-05418110,14.0,8.84,71.5
2012-06-01 06:30:00+00:00,USGS-05418110,14.0,8.86,70.2
2012-06-01 06:45:00+00:00,USGS-05418110,13.9,8.86,70.2
2012-06-01 07:00:00+00:00,USGS-05418110,13.9,8.85,70.2
2012-06-01 07:15:00+00:00,USGS-05418110,13.8,8.86,70.2
2012-06-01 07:30:00+00:00,USGS-05418110,13.8,8.86,70.2
2012-06-01 07:45:00+00:00,USGS-05418110,13.7,8.88,70.2
2012-06-01 08:00:00+00:00,USGS-05418110,13.7,8.88,70.2
2012-06-01 08:15:00+00:00,USGS-05418110,13.6,8.88,70.2
2012-06-01 08:30:00+00:00,USGS-05418110,13.6,8.89,70.2
2012-06-01 08:45:00+00:00,USGS-05418110,13.5,8.88,70.2
2012-06-01 09:00:00+00:00,USGS-05418110,13.4,8.88,70.2
2012-06-01 09:15:00+00:00,USGS-05418110,13.4,8.88,68.7
2012-06-01 09:30:00+00:00,USGS-05418110,13.3,8.88,70.2
2012-06-01 09:45:00+00:00,USGS-05418110,13.3,8.88,68.7
2012-06-01 10:00:00+00:00,USGS-05418110,13.2,8.88,68.7
2012-06-01 10:15:00+00:00,USGS-05418110,13.2,8.9,70.2
2012-06-01 10:30:00+00:00,USGS-05418110,13.1,8.91,68.7
2012-06-01 10:45:00+00:00,USGS-05418110,13.1,8.89,70.2
2012-06-01 11:00:00+00:00,USGS-05418110,13.0,8.89,68.7
2012-06-01 11:15:00+00:00,USGS-05418110,13.0,8.9,68.7
2012-06-01 11:30:00+00:00,USGS-05418110,12.9,8.92,70.2
2012-06-01 11:45:00+00:00,USGS-05418110,12.9,8.92,68.7
2012-06-01 12:00:00+00:00,USGS-05418110,12.8,8.91,68.7
2012-06-01 12:15:00+00:00,USGS-05418110,12.8,8.9,70.2
2012-06-01 12:30:00+00:00,USGS-05418110,12.8,8.9,70.2
2012-06-01 12:45:00+00:00,USGS-05418110,12.8,8.9,68.7
2012-06-01 13:00:00+00:00,USGS-05418110,12.8,8.91,68.7
2012-06-01 13:15:00+00:00,USGS-05418110,12.8,8.9,70.2
2012-06-01 13:30:00+00:00,USGS-05418110,12.8,8.89,68.7
2012-06-01 13:45:00+00:00,USGS-05418110,12.9,8.91,68.7
2012-06-01 14:00:00+00:00,USGS-05418110,13.0,8.91,68.7
2012-06-01 14:15:00+00:00,USGS-05418110,13.1,8.91,68.7
2012-06-01 14:30:00+00:00,USGS-05418110,13.2,8.91,68.7
2012-06-01 14:45:00+00:00,USGS-05418110,13.4,8.91,68.7
2012-06-01 15:00:00+00:00,USGS-05418110,13.5,8.91,68.7
2012-06-01 15:15:00+00:00,USGS-05418110,13.8,8.91,68.7
2012-06-01 15:30:00+00:00,USGS-05418110,14.0,8.91,68.7
2012-06-01 15:45:00+00:00,USGS-05418110,14.2,8.91,70.2
2012-06-01 16:00:00+00:00,USGS-05418110,14.5,8.91,68.7
2012-06-01 16:15:00+00:00,USGS-05418110,14.8,8.91,68.7
2012-06-01 16:30:00+00:00,USGS-05418110,15.2,8.91,70.2
2012-06-01 16:45:00+00:00,USGS-05418110,15.5,8.91,68.7
2012-06-01 17:00:00+00:00,USGS-05418110,15.8,8.92,68.7
2012-06-01 17:15:00+00:00,USGS-05418110,16.0,8.92,68.7
2012-06-01 17:30:00+00:00,USGS-05418110,16.2,8.92,67.3
2012-06-01 17:45:00+00:00,USGS-05418110,16.3,8.92,68.7
2012-06-01 18:00:00+00:00,USGS-05418110,16.6,8.93,68.7
2012-06-01 18:15:00+00:00,USGS-05418110,16.8,8.95,67.3
2012-06-01 18:30:00+00:00,USGS-05418110,17.0,8.95,68.7
2012-06-01 18:45:00+00:00,USGS-05418110,17.4,8.95,68.7
2012-06-01 19:00:00+00:00,USGS-05418110,17.5,8.97,67.3
2012-06-01 19:15:00+00:00,USGS-05418110,17.7,8.96,68.7
2012-06-01 19:30:00+00:00,USGS-05418110,17.8,8.95,67.3
2012-06-01 19:45:00+00:00,USGS-05418110,18.0,8.97,67.3
2012-06-01 20:00:00+00:00,USGS-05418110,18.0,8.98,68.7
2012-06-01 20:15:00+00:00,USGS-05418110,18.2,8.98,67.3
2012-06-01 20:30:00+00:00,USGS-05418110,18.3,8.99,67.3
2012-06-01 20:45:00+00:00,USGS-05418110,18.4,8.99,67.3
2012-06-01 21:00:00+00:00,USGS-05418110,18.6,8.99,67.3
2012-06-01 21:15:00+00:00,USGS-05418110,18.6,8.99,67.3
2012-06-01 21:30:00+00:00,USGS-05418110,18.6,8.99,67.3
2012-06-01 21:45:00+00:00,USGS-05418110,18.8,8.99,67.3
2012-06-01 22:00:00+00:00,USGS-05418110,18.8,8.99,67.3
2012-06-01 22:15:00+00:00,USGS-05418110,18.8,8.99,67.3
2012-06-01 22:30:00+00:00,USGS-05418110,18.8,8.99,65.9
2012-06-01 22:45:00+00:00,USGS-05418110,18.9,8.99,67.3
2012-06-01 23:00:00+00:00,USGS-05418110,18.9,8.99,65.9
2012-06-01 23:15:00+00:00,USGS-05418110,18.9,8.99,65.9
2012-06-01 23:30:00+00:00,USGS-05418110,18.8,8.98,65.9
2012-06-01 23:45:00+00:00,USGS-05418110,18.8,8.99,65.9
2012-06-02 00:00:00+00:00,USGS-05418110,18.8,9.01,65.9
2012-06-02 00:15:00+00:00,USGS-05418110,18.7,9.01,67.3
2012-06-02 00:30:00+00:00,USGS-05418110,18.7,9.0,65.9
2012-06-02 00:45:00+00:00,USGS-05418110,18.6,9.01,65.9
2012-06-02 01:00:00+00:00,USGS-05418110,18.5,9.02,67.3
2012-06-02 01:15:00+00:00,USGS-05418110,18.4,9.03,65.9
2012-06-02 01:30:00+00:00,USGS-05418110,18.3,9.04,65.9
2012-06-02 01:45:00+00:00,USGS-05418110,18.2,9.04,65.9
2012-06-02 02:00:00+00:00,USGS-05418110,18.0,9.05,65.9
2012-06-02 02:15:00+00:00,USGS-05418110,17.9,9.05,65.9
2012-06-02 02:30:00+00:00,USGS-05418110,17.8,9.05,64.6
2012-06-02 02:45:00+00:00,USGS-05418110,17.6,9.03,65.9
2012-06-02 03:00:00+00:00,USGS-05418110,17.5,9.03,65.9
2012-06-02 03:15:00+00:00,USGS-05418110,17.4,9.05,64.6
2012-06-02 03:30:00+00:00,USGS-05418110,17.2,9.05,64.6
2012-06-02 03:45:00+00:00,USGS-05418110,17.1,9.05,65.9
2012-06-02 04:00:00+00:00,USGS-05418110,17.0,9.04,64.6
2012-06-02 04:15:00+00:00,USGS-05418110,16.9,9.05,65.9
2012-06-02 04:30:00+00:00,USGS-05418110,16.8,9.03,65.9
2012-06-02 04:45:00+00:00,USGS-05418110,16.7,9.03,65.9
2012-06-02 05:00:00+00:00,USGS-05418110,16.6,9.02,65.9
2012-06-02 05:15:00+00:00,USGS-05418110,16.5,9.0,65.9
2012-06-02 05:30:00+00:00,USGS-05418110,16.4,9.0,65.9
2012-06-02 05:45:00+00:00,USGS-05418110,16.3,9.0,65.9
2012-06-02 06:00:00+00:00,USGS-05418110,16.2,9.0,65.9
2012-06-02 06:15:00+00:00,USGS-05418110,16.1,8.98,65.9
2012-06-02 06:30:00+00:00,USGS-05418110,16.0,8.97,65.9
2012-06-02 06:45:00+00:00,USGS-05418110,15.9,8.97,64.6
2012-06-02 07:00:00+00:00,USGS-05418110,15.8,8.98,65.9
2012-06-02 07:15:00+00:00,USGS-05418110,15.7,8.98,65.9
2012-06-02 07:30:00+00:00,USGS-05418110,15.6,8.99,64.6
2012-06-02 07:45:00+00:00,USGS-05418110,15.5,8.99,65.9
2012-06-02 08:00:00+00:00,USGS-05418110,15.4,8.98,64.6
2012-06-02 08:15:00+00:00,USGS-05418110,15.3,8.98,65.9
2012-06-02 08:30:00+00:00,USGS-05418110,15.2,8.96,65.9
2012-06-02 08:45:00+00:00,USGS-05418110,15.1,8.96,64.6
2012-06-02 09:00:00+00:00,USGS-05418110,15.1,8.97,65.9
2012-06-02 09:15:00+00:00,USGS-05418110,15.0,8.97,65.9
2012-06-02 09:30:00+00:00,USGS-05418110,14.9,8.97,64.6
2012-06-02 09:45:00+00:00,USGS-05418110,14.8,8.98,65.9
2012-06-02 10:00:00+00:00,USGS-05418110,14.8,8.97,65.9
2012-06-02 10:15:00+00:00,USGS-05418110,14.7,8.99,65.9
2012-06-02 10:30:00+00:00,USGS-05418110,14.6,8.94,65.9
2012-06-02 10:45:00+00:00,USGS-05418110,14.6,8.94,65.9
2012-06-02 11:00:00+00:00,USGS-05418110,14.5,8.94,65.9
2012-06-02 11:15:00+00:00,USGS-05418110,14.4,8.96,65.9
2012-06-02 11:30:00+00:00,USGS-05418110,14.4,8.94,65.9
2012-06-02 11:45:00+00:00,USGS-05418110,14.3,8.94,65.9
2012-06-02 12:00:00+00:00,USGS-05418110,14.3,8.94,65.9
2012-06-02 12:15:00+00:00,USGS-05418110,14.3,8.94,65.9
2012-06-02 12:30:00+00:00,USGS-05418110,14.3,8.94,65.9
2012-06-02 12:45:00+00:00,USGS-05418110,14.3,8.94,64.6
2012-06-02 13:00:00+00:00,USGS-05418110,14.3,8.94,65.9
2012-06-02 13:15:00+00:00,USGS-05418110,14.3,8.95,67.3
2012-06-02 13:30:00+00:00,USGS-05418110,14.4,8.94,65.9
2012-06-02 13:45:00+00:00,USGS-05418110,14.5,8.93,65.9
2012-06-02 14:00:00+00:00,USGS-05418110,14.6,8.93,65.9
2012-06-02 14:15:00+00:00,USGS-05418110,14.7,8.93,65.9
2012-06-02 14:30:00+00:00,USGS-05418110,14.9,8.93,65.9
2012-06-02 14:45:00+00:00,USGS-05418110,15.0,8.93,65.9
2012-06-02 15:00:00+00:00,USGS-05418110,15.1,8.93,65.9
2012-06-02 15:15:00+00:00,USGS-05418110,15.3,8.93,65.9
2012-06-02 15:30:00+00:00,USGS-05418110,15.4,8.93,65.9
2012-06-02 15:45:00+00:00,USGS-05418110,15.6,8.93,65.9
2012-06-02 16:00:00+00:00,USGS-05418110,15.7,8.93,65.9
2012-06-02 16:15:00+00:00,USGS-05418110,15.9,8.93,65.9
2012-06-02 16:30:00+00:00,USGS-05418110,16.2,8.93,65.9
2012-06-02 16:45:00+00:00,USGS-05418110,16.4,8.92,65.9
2012-06-02 17:00:00+00:00,USGS-05418110,16.8,8.91,65.9
2012-06-02 17:15:00+00:00,USGS-05418110,17.1,8.91,65.9
2012-06-02 17:30:00+00:00,USGS-05418110,17.4,8.91,64.6
2012-06-02 17:45:00+00:00,USGS-05418110,17.6,8.91,64.6
2012-06-02 18:00:00+00:00,USGS-05418110,17.9,8.9,65.9
2012-06-02 18:15:00+00:00,USGS-05418110,18.2,8.89,64.6
2012-06-02 18:30:00+00:00,USGS-05418110,18.4,8.88,64.6
2012-06-02 18:45:00+00:00,USGS-05418110,18.3,8.88,63.2
2012-06-02 19:00:00+00:00,USGS-05418110,18.4,8.87,63.2
2012-06-02 19:15:00+00:00,USGS-05418110,18.4,8.87,64.6
2012-06-02 19:30:00+00:00,USGS-05418110,18.5,8.85,63.2
2012-06-02 19:45:00+00:00,USGS-05418110,18.7,8.86,63.2
2012-06-02 20:00:00+00:00,USGS-05418110,18.8,8.85,64.6
2012-06-02 20:15:00+00:00,USGS-05418110,19.1,8.84,63.2
2012-06-02 20:30:00+00:00,USGS-05418110,19.3,8.84,63.2
2012-06-02 20:45:00+00:00,USGS-05418110,19.5,8.81,64.6
2012-06-02 21:00:00+00:00,USGS-05418110,19.7,8.78,63.2
2012-06-02 21:15:00+00:00,USGS-05418110,19.8,8.77,63.2
2012-06-02 21:30:00+00:00,USGS-05418110,20.0,8.76,63.2
2012-06-02 21:45:00+00:00,USGS-05418110,20.0,8.74,63.2
2012-06-02 22:00:00+00:00,USGS-05418110,20.1,8.75,63.2
2012-06-02 22:15:00+00:00,USGS-05418110,20.1,8.73,64.6
2012-06-02 22:30:00+00:00,USGS-05418110,20.0,8.73,63.2
2012-06-02 22:45:00+00:00,USGS-05418110,20.0,8.72,63.2
2012-06-02 23:00:00+00:00,USGS-05418110,19.8,8.71,61.9
2012-06-02 23:15:00+00:00,USGS-05418110,19.9,8.71,63.2
2012-06-02 23:30:00+00:00,USGS-05418110,19.9,8.71,63.2
2012-06-02 23:45:00+00:00,USGS-05418110,19.8,8.71,61.9
