FIPS,CENSUS_2020_POP,Economic_typology_2015,Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Rural_Urban_Continuum_Code_2023,Urban_Influence_Code_2024,POVALL_2023,PCTPOVALL_2023,MEDHHINC_2023,Metro_2023,Unemployment_rate_2023,Civilian_labor_force_2023,Employed_2023,Unemployed_2023
06023,136463.0,0.0,5.0,8.0,5.0,7.0,21856.0,16.7,61307.0,0.0,4.6000000000000005,59947.0,57189.0,2758.0
06025,179702.0,4.0,3.0,2.0,3.0,4.0,29810.0,17.3,58768.0,1.0,17.3,73294.0,60637.0,12657.0
06027,19016.0,5.0,7.0,11.0,6.0,5.0,2169.0,11.8,71656.0,0.0,3.8000000000000003,8355.0,8039.0,316.0
06029,909235.0,0.0,2.0,2.0,2.0,4.0,169857.0,19.0,68436.0,1.0,8.3,393736.0,360971.0,32765.0
06031,152486.0,4.0,3.0,2.0,3.0,4.0,23950.0,17.5,65768.0,1.0,8.200000000000001,58232.0,53451.0,4781.0
06033,68163.0,0.0,4.0,5.0,4.0,5.0,11790.0,17.6,57945.0,0.0,5.800000000000001,28706.0,27045.0,1661.0
06035,32730.0,4.0,7.0,8.0,7.0,7.0,3992.0,17.1,77743.0,0.0,5.2,8624.0,8176.0,448.0
06037,10014009.0,0.0,1.0,1.0,1.0,1.0,1299957.0,13.700000000000001,86499.0,1.0,5.0,5015629.0,4763587.0,252042.0
06039,156255.0,0.0,3.0,2.0,1.0,1.0,28046.0,18.0,66084.0,1.0,7.5,64206.0,59404.0,4802.0
06041,262321.0,5.0,1.0,1.0,1.0,1.0,21535.0,8.700000000000001,139197.0,1.0,3.3000000000000003,132018.0,127638.0,4380.0
06043,17131.0,5.0,8.0,7.0,8.0,6.0,2899.0,17.3,64352.0,0.0,5.1000000000000005,7603.0,7216.0,387.0
06045,91601.0,5.0,4.0,5.0,4.0,5.0,12295.0,13.9,65891.0,0.0,4.7,37377.0,35621.0,1756.0
06047,281202.0,0.0,2.0,2.0,2.0,4.0,53192.0,18.6,58962.0,1.0,9.0,118932.0,108224.0,10708.0
06049,8700.0,4.0,6.0,6.0,8.0,6.0,1690.0,20.1,51996.0,0.0,6.300000000000001,3265.0,3058.0,207.0
06051,13195.0,5.0,7.0,11.0,7.0,8.0,1013.0,7.800000000000001,82973.0,0.0,3.8000000000000003,9102.0,8755.0,347.0
06053,439035.0,5.0,2.0,2.0,2.0,4.0,58136.0,14.0,86809.0,1.0,7.0,217665.0,202396.0,15269.0
06055,138019.0,5.0,3.0,2.0,3.0,4.0,11581.0,8.9,100469.0,1.0,3.5,71973.0,69429.0,2544.0
06057,102241.0,5.0,4.0,3.0,4.0,2.0,10990.0,10.9,87142.0,0.0,3.9000000000000004,48838.0,46925.0,1913.0
06059,3186989.0,0.0,1.0,1.0,1.0,1.0,284696.0,9.200000000000001,109768.0,1.0,3.6,1588873.0,1532415.0,56458.0
06061,404739.0,5.0,1.0,1.0,1.0,1.0,27088.0,6.5,110020.0,1.0,3.7,194719.0,187464.0,7255.0
06063,19790.0,5.0,7.0,12.0,9.0,9.0,2418.0,12.700000000000001,64121.0,0.0,7.300000000000001,7423.0,6883.0,540.0
06065,2418185.0,5.0,1.0,1.0,1.0,1.0,278442.0,11.3,90251.0,1.0,4.800000000000001,1157871.0,1102297.0,55574.0
06067,1585055.0,4.0,1.0,1.0,1.0,1.0,185867.0,11.9,89984.0,1.0,4.4,731046.0,698518.0,32528.0
06069,64209.0,0.0,1.0,1.0,1.0,1.0,6204.0,9.1,105112.0,1.0,6.0,32408.0,30475.0,1933.0
06071,2181654.0,0.0,1.0,1.0,1.0,1.0,284772.0,13.200000000000001,84576.0,1.0,4.7,1013665.0,966511.0,47154.0
06073,3298634.0,0.0,1.0,1.0,1.0,1.0,319714.0,10.100000000000001,103476.0,1.0,3.9000000000000004,1596432.0,1534417.0,62015.0
06075,873965.0,0.0,1.0,1.0,1.0,1.0,95298.0,11.9,125456.0,1.0,3.3000000000000003,563326.0,544928.0,18398.0
06077,779233.0,0.0,2.0,2.0,2.0,4.0,99266.0,12.600000000000001,86211.0,1.0,6.2,346764.0,325140.0,21624.0
06079,282424.0,5.0,2.0,2.0,2.0,4.0,34227.0,12.8,89809.0,1.0,3.5,136314.0,131600.0,4714.0
06081,764442.0,0.0,1.0,1.0,1.0,1.0,52747.0,7.300000000000001,151004.0,1.0,3.0,445393.0,431899.0,13494.0
06083,448229.0,0.0,2.0,2.0,2.0,4.0,62891.0,14.9,90155.0,1.0,4.1000000000000005,218248.0,209269.0,8979.0
06085,1936259.0,3.0,1.0,1.0,1.0,1.0,139084.0,7.6000000000000005,154573.0,1.0,3.5,1038951.0,1002573.0,36378.0
06087,270861.0,5.0,2.0,2.0,2.0,4.0,31840.0,12.600000000000001,102723.0,1.0,5.7,133217.0,125570.0,7647.0
06089,182155.0,0.0,3.0,2.0,3.0,4.0,23527.0,13.200000000000001,71935.0,1.0,5.1000000000000005,73889.0,70091.0,3798.0
06091,3236.0,5.0,8.0,7.0,8.0,6.0,397.0,12.600000000000001,67675.0,0.0,4.7,1332.0,1270.0,62.0
06093,44076.0,0.0,6.0,6.0,7.0,8.0,7273.0,17.1,58975.0,0.0,6.4,16716.0,15649.0,1067.0
06095,453491.0,0.0,2.0,2.0,2.0,4.0,45402.0,10.3,99117.0,1.0,4.7,203063.0,193619.0,9444.0
06097,488863.0,5.0,2.0,2.0,2.0,4.0,43143.0,9.1,100157.0,1.0,3.6,247963.0,238991.0,8972.0
06099,552878.0,0.0,2.0,2.0,2.0,4.0,68761.0,12.600000000000001,81582.0,1.0,6.4,244926.0,229171.0,15755.0
06101,99633.0,0.0,3.0,2.0,3.0,4.0,14849.0,15.3,71968.0,1.0,7.800000000000001,46736.0,43098.0,3638.0
06103,65829.0,0.0,4.0,5.0,4.0,5.0,9633.0,15.0,58333.0,0.0,5.800000000000001,26071.0,24552.0,1519.0
06105,16112.0,4.0,8.0,6.0,8.0,6.0,3223.0,20.8,52079.0,0.0,5.7,4560.0,4301.0,259.0
06107,473117.0,0.0,2.0,2.0,2.0,4.0,83050.0,17.5,71368.0,1.0,10.0,213303.0,191983.0,21320.0
06109,55620.0,5.0,4.0,5.0,4.0,5.0,5390.0,10.5,72329.0,0.0,5.0,19979.0,18979.0,1000.0
06111,843843.0,0.0,2.0,2.0,2.0,4.0,80427.0,9.8,106526.0,1.0,4.3,412931.0,395282.0,17649.0
06113,216403.0,4.0,1.0,1.0,1.0,1.0,31960.0,15.3,91192.0,1.0,4.7,109753.0,104602.0,5151.0
06115,81575.0,4.0,3.0,2.0,3.0,4.0,12935.0,15.4,71493.0,1.0,6.7,31878.0,29754.0,2124.0
08000,5773714.0,,,,,,538673.0,9.4,92790.0,,3.2,3230482.0,3128115.0,102367.0
08001,519572.0,0.0,1.0,1.0,1.0,1.0,51247.0,9.700000000000001,95278.0,1.0,3.4000000000000004,284585.0,274865.0,9720.0
08003,16376.0,4.0,7.0,11.0,7.0,7.0,3416.0,21.700000000000003,50056.0,0.0,3.7,7945.0,7649.0,296.0
08005,655070.0,0.0,1.0,1.0,1.0,1.0,65646.0,10.100000000000001,97560.0,1.0,3.1,378591.0,366811.0,11780.0
08007,13359.0,5.0,7.0,10.0,7.0,9.0,1577.0,11.200000000000001,74432.0,0.0,3.2,6820.0,6599.0,221.0
08009,3506.0,1.0,9.0,12.0,9.0,9.0,665.0,20.200000000000003,47421.0,0.0,2.0,2038.0,1997.0,41.0
08011,5650.0,1.0,7.0,12.0,9.0,9.0,1220.0,28.6,44960.0,0.0,3.0,1786.0,1732.0,54.0
08013,330758.0,0.0,2.0,2.0,2.0,4.0,34478.0,11.0,97170.0,1.0,2.8000000000000003,202678.0,196908.0,5770.0
08014,74112.0,0.0,1.0,1.0,1.0,1.0,3912.0,5.1000000000000005,113162.0,1.0,3.0,43062.0,41759.0,1303.0
08015,19476.0,5.0,7.0,11.0,6.0,3.0,1829.0,9.4,75298.0,0.0,3.0,10009.0,9708.0,301.0
08017,1748.0,1.0,9.0,12.0,9.0,9.0,226.0,13.3,63177.0,0.0,2.1,1038.0,1016.0,22.0
08019,9397.0,2.0,1.0,1.0,1.0,1.0,704.0,7.7,94093.0,1.0,2.8000000000000003,6197.0,6024.0,173.0
08021,7461.0,1.0,9.0,12.0,9.0,7.0,1347.0,18.1,53174.0,0.0,3.3000000000000003,3854.0,3726.0,128.0
08023,3499.0,1.0,9.0,12.0,9.0,7.0,814.0,22.6,38731.0,0.0,4.4,1802.0,1722.0,80.0
08025,5922.0,4.0,8.0,7.0,8.0,6.0,1129.0,37.5,46979.0,0.0,4.2,1348.0,1291.0,57.0
08027,4704.0,5.0,8.0,7.0,8.0,6.0,652.0,11.8,77137.0,0.0,3.2,2198.0,2128.0,70.0
08029,31196.0,2.0,6.0,6.0,6.0,6.0,4071.0,12.9,57075.0,0.0,3.6,13605.0,13112.0,493.0
08031,715522.0,0.0,1.0,1.0,1.0,1.0,73632.0,10.5,93572.0,1.0,3.3000000000000003,441205.0,426428.0,14777.0
08033,2326.0,1.0,9.0,12.0,9.0,9.0,338.0,13.5,57701.0,0.0,2.9000000000000004,1106.0,1074.0,32.0
08035,357978.0,0.0,1.0,1.0,1.0,1.0,14173.0,3.7,144807.0,1.0,2.9000000000000004,210345.0,204268.0,6077.0
08037,55731.0,5.0,5.0,8.0,5.0,7.0,3582.0,6.6000000000000005,110598.0,0.0,2.6,34923.0,34007.0,916.0
08039,26062.0,1.0,1.0,1.0,1.0,1.0,1671.0,5.800000000000001,123083.0,1.0,2.6,16119.0,15693.0,426.0
08041,730395.0,0.0,2.0,2.0,2.0,4.0,53047.0,7.300000000000001,88794.0,1.0,3.3000000000000003,365168.0,352979.0,12189.0
08043,48939.0,4.0,4.0,5.0,4.0,5.0,7657.0,18.400000000000002,61015.0,0.0,4.9,14325.0,13629.0,696.0
08045,61685.0,2.0,5.0,8.0,5.0,7.0,5606.0,9.1,94696.0,0.0,2.9000000000000004,31455.0,30539.0,916.0
08047,5808.0,5.0,1.0,1.0,1.0,1.0,425.0,7.2,88589.0,1.0,2.7,3958.0,3852.0,106.0
08049,15717.0,5.0,7.0,10.0,9.0,9.0,1311.0,8.200000000000001,93257.0,0.0,2.7,9377.0,9121.0,256.0
08051,16918.0,2.0,7.0,11.0,7.0,8.0,1741.0,10.700000000000001,79658.0,0.0,2.6,11419.0,11121.0,298.0
08053,788.0,5.0,9.0,12.0,9.0,9.0,40.0,5.300000000000001,71541.0,0.0,2.9000000000000004,409.0,397.0,12.0
08055,6820.0,5.0,6.0,6.0,8.0,6.0,1270.0,18.3,47855.0,0.0,5.800000000000001,2462.0,2318.0,144.0
08057,1379.0,1.0,9.0,10.0,9.0,9.0,174.0,13.3,96811.0,0.0,2.2,928.0,908.0,20.0
08059,582910.0,0.0,1.0,1.0,1.0,1.0,42071.0,7.4,102146.0,1.0,2.9000000000000004,346425.0,336212.0,10213.0
08061,1446.0,1.0,9.0,12.0,9.0,9.0,184.0,13.600000000000001,55523.0,0.0,2.2,868.0,849.0,19.0
08063,7087.0,1.0,7.0,11.0,9.0,9.0,849.0,12.3,55304.0,0.0,1.8,4125.0,4049.0,76.0
08065,7436.0,2.0,6.0,4.0,9.0,7.0,830.0,11.4,86215.0,0.0,2.5,4937.0,4813.0,124.0
08067,55638.0,5.0,4.0,5.0,6.0,5.0,6305.0,11.5,83542.0,0.0,3.0,30889.0,29976.0,913.0
08069,359066.0,5.0,2.0,2.0,2.0,4.0,36698.0,10.200000000000001,88519.0,1.0,2.8000000000000003,214249.0,208186.0,6063.0
08071,14555.0,0.0,7.0,11.0,7.0,8.0,2370.0,17.1,52067.0,0.0,5.0,5934.0,5638.0,296.0
08073,5675.0,4.0,8.0,7.0,8.0,3.0,680.0,14.8,58034.0,0.0,2.8000000000000003,2231.0,2168.0,63.0
08075,21528.0,4.0,7.0,8.0,6.0,5.0,2530.0,14.0,55415.0,0.0,2.7,10043.0,9770.0,273.0
08077,155703.0,0.0,3.0,2.0,3.0,4.0,18546.0,11.9,66339.0,1.0,3.5,76553.0,73894.0,2659.0
08079,865.0,5.0,9.0,12.0,9.0,9.0,91.0,9.700000000000001,37108.0,0.0,2.5,479.0,467.0,12.0
08081,13292.0,2.0,7.0,8.0,7.0,7.0,1419.0,10.8,73875.0,0.0,3.2,6909.0,6685.0,224.0
08083,25849.0,0.0,6.0,6.0,6.0,6.0,3664.0,14.0,60809.0,0.0,4.0,12010.0,11534.0,476.0
08085,42679.0,0.0,4.0,5.0,5.0,7.0,4693.0,10.700000000000001,67113.0,0.0,3.3000000000000003,21339.0,20641.0,698.0
08087,29111.0,3.0,6.0,3.0,6.0,2.0,3639.0,12.5,68541.0,0.0,3.0,15381.0,14917.0,464.0
08089,18690.0,0.0,6.0,6.0,6.0,6.0,3581.0,20.1,52169.0,0.0,4.1000000000000005,7664.0,7346.0,318.0
08091,4874.0,5.0,9.0,10.0,9.0,9.0,383.0,7.4,92760.0,0.0,3.2,2455.0,2377.0,78.0
08093,17390.0,5.0,1.0,1.0,1.0,1.0,1457.0,8.1,103720.0,1.0,2.8000000000000003,11706.0,11378.0,328.0
08095,4530.0,1.0,9.0,10.0,9.0,9.0,532.0,12.100000000000001,59367.0,0.0,2.2,2404.0,2352.0,52.0
08097,17358.0,5.0,7.0,8.0,7.0,7.0,1056.0,6.4,109268.0,0.0,3.3000000000000003,10785.0,10426.0,359.0
08099,11999.0,0.0,7.0,11.0,7.0,8.0,2286.0,20.1,50365.0,0.0,2.8000000000000003,6150.0,5978.0,172.0
08101,168162.0,0.0,3.0,2.0,3.0,4.0,22336.0,13.5,63801.0,1.0,4.4,75732.0,72379.0,3353.0
08103,6529.0,2.0,9.0,10.0,9.0,9.0,688.0,10.8,72088.0,0.0,3.3000000000000003,2737.0,2647.0,90.0
08105,11539.0,0.0,7.0,11.0,9.0,9.0,1965.0,17.8,55574.0,0.0,4.0,5209.0,5002.0,207.0
08107,24829.0,5.0,7.0,8.0,7.0,7.0,1376.0,5.6000000000000005,112377.0,0.0,2.5,16098.0,15688.0,410.0
08109,6368.0,1.0,9.0,12.0,9.0,9.0,1370.0,20.6,47829.0,0.0,3.5,3369.0,3250.0,119.0
08111,705.0,5.0,9.0,10.0,9.0,9.0,98.0,12.3,102689.0,0.0,2.6,579.0,564.0,15.0
08113,8072.0,5.0,9.0,12.0,9.0,9.0,618.0,7.9,94927.0,0.0,3.2,5624.0,5442.0,182.0
08115,2404.0,1.0,9.0,10.0,9.0,9.0,333.0,14.700000000000001,45999.0,0.0,3.1,1098.0,1064.0,34.0
08117,31055.0,5.0,5.0,8.0,5.0,7.0,2209.0,7.300000000000001,105135.0,0.0,2.3000000000000003,22136.0,21633.0,503.0
08119,24710.0,5.0,2.0,2.0,2.0,4.0,2044.0,8.3,88089.0,1.0,3.0,13615.0,13204.0,411.0
08121,4817.0,1.0,9.0,10.0,9.0,9.0,665.0,14.200000000000001,54255.0,0.0,2.3000000000000003,2677.0,2615.0,62.0
08123,328981.0,0.0,2.0,2.0,2.0,4.0,32284.0,9.1,90675.0,1.0,3.3000000000000003,171959.0,166337.0,5622.0
08125,9988.0,1.0,7.0,11.0,9.0,9.0,1225.0,12.700000000000001,61870.0,0.0,2.0,5364.0,5256.0,108.0
09000,3605944.0,,,,,,359550.0,10.200000000000001,91477.0,,3.8000000000000003,1893200.0,1822088.0,71112.0
09110,,,,,1.0,1.0,92788.0,9.8,90965.0,1.0,,,,
09120,,,,,2.0,4.0,36025.0,11.3,92858.0,1.0,,,,
09130,,,,,1.0,1.0,12171.0,7.1000000000000005,99807.0,1.0,,,,
09140,,,,,2.0,4.0,51210.0,11.4,81392.0,1.0,,,,
09150,,,,,4.0,2.0,7277.0,7.6000000000000005,88129.0,0.0,,,,
09160,,,,,4.0,2.0,9386.0,8.4,91206.0,0.0,,,,
09170,,,,,2.0,4.0,68099.0,12.5,80953.0,1.0,,,,
09180,,,,,2.0,4.0,33460.0,12.4,82733.0,1.0,,,,
09190,,,,,2.0,4.0,49135.0,8.0,121285.0,1.0,,,,
10000,989948.0,,,,,,109203.0,10.8,81615.0,,4.0,506529.0,486404.0,20125.0
10001,181851.0,4.0,3.0,2.0,3.0,4.0,21471.0,11.700000000000001,72498.0,1.0,4.5,81412.0,77738.0,3674.0
10003,570719.0,0.0,1.0,1.0,1.0,1.0,61487.0,10.9,86798.0,1.0,3.9000000000000004,310311.0,298270.0,12041.0
10005,237378.0,5.0,2.0,2.0,4.0,5.0,26244.0,10.100000000000001,78092.0,0.0,3.8000000000000003,114807.0,110397.0,4410.0
11000,689545.0,,,,,,98811.0,15.200000000000001,104643.0,,4.9,398251.0,378714.0,19537.0
11001,689545.0,4.0,1.0,1.0,1.0,1.0,98811.0,15.200000000000001,104643.0,1.0,4.9,398251.0,378714.0,19537.0
12000,21538187.0,,,,,,2741486.0,12.4,73283.0,,2.9000000000000004,10988566.0,10668886.0,319680.0
12001,278468.0,4.0,2.0,2.0,2.0,4.0,49524.0,18.5,61843.0,1.0,3.1,143954.0,139514.0,4440.0
12003,28259.0,4.0,1.0,1.0,1.0,1.0,3328.0,12.5,69399.0,1.0,2.9000000000000004,12862.0,12485.0,377.0
12005,175216.0,5.0,3.0,2.0,3.0,4.0,22023.0,11.8,70859.0,1.0,2.8000000000000003,89303.0,86818.0,2485.0
12007,28303.0,0.0,6.0,4.0,6.0,3.0,3871.0,15.4,59468.0,0.0,3.1,10952.0,10611.0,341.0
12009,606612.0,0.0,2.0,2.0,2.0,4.0,65640.0,10.3,77961.0,1.0,3.0,305643.0,296517.0,9126.0
12011,1944375.0,0.0,1.0,1.0,1.0,1.0,247799.0,12.700000000000001,74367.0,1.0,2.9000000000000004,1085562.0,1054288.0,31274.0
12013,13648.0,4.0,6.0,6.0,8.0,6.0,2713.0,22.900000000000002,47523.0,0.0,3.3000000000000003,5011.0,4845.0,166.0
12015,186847.0,5.0,3.0,2.0,3.0,4.0,18491.0,9.1,71381.0,1.0,3.5,78551.0,75829.0,2722.0
12017,153843.0,0.0,3.0,2.0,3.0,4.0,25675.0,15.700000000000001,54447.0,1.0,4.5,49980.0,47735.0,2245.0
12019,218245.0,0.0,1.0,1.0,1.0,1.0,18198.0,7.9,82249.0,1.0,2.9000000000000004,115044.0,111715.0,3329.0
12021,375752.0,5.0,2.0,2.0,2.0,4.0,41998.0,10.5,91402.0,1.0,2.9000000000000004,192874.0,187334.0,5540.0
12023,69698.0,4.0,4.0,3.0,4.0,2.0,11715.0,17.0,58949.0,0.0,3.4000000000000004,29934.0,28921.0,1013.0
12027,33976.0,0.0,6.0,5.0,6.0,5.0,6254.0,18.8,54288.0,0.0,3.6,13296.0,12820.0,476.0
12029,16759.0,4.0,6.0,7.0,8.0,6.0,3748.0,23.700000000000003,50966.0,0.0,3.6,6003.0,5785.0,218.0
12031,995567.0,0.0,1.0,1.0,1.0,1.0,146043.0,14.5,69455.0,1.0,3.1,520131.0,503763.0,16368.0
12033,321905.0,0.0,2.0,2.0,2.0,4.0,43284.0,14.0,70838.0,1.0,3.1,153383.0,148668.0,4715.0
12035,115378.0,0.0,2.0,2.0,2.0,4.0,11598.0,8.9,74753.0,1.0,3.7,51503.0,49590.0,1913.0
12037,12451.0,4.0,6.0,6.0,8.0,6.0,1890.0,16.6,55816.0,0.0,2.9000000000000004,4807.0,4669.0,138.0
12039,43826.0,4.0,2.0,2.0,2.0,4.0,9149.0,21.5,51288.0,1.0,3.9000000000000004,18662.0,17940.0,722.0
12041,17864.0,4.0,2.0,2.0,2.0,4.0,2503.0,13.5,56884.0,1.0,3.3000000000000003,7472.0,7228.0,244.0
12043,12126.0,0.0,6.0,4.0,8.0,2.0,1879.0,16.900000000000002,55240.0,0.0,3.8000000000000003,5185.0,4990.0,195.0
12045,14192.0,4.0,3.0,2.0,8.0,6.0,2065.0,14.9,66806.0,0.0,2.7,5485.0,5338.0,147.0
12047,14004.0,4.0,6.0,6.0,8.0,6.0,2603.0,21.900000000000002,49260.0,0.0,4.3,4238.0,4055.0,183.0
12049,25327.0,0.0,6.0,3.0,6.0,3.0,4902.0,20.5,53913.0,0.0,4.1000000000000005,9084.0,8709.0,375.0
12051,39619.0,1.0,4.0,3.0,4.0,2.0,9445.0,22.1,54619.0,0.0,4.800000000000001,15886.0,15124.0,762.0
12053,194515.0,0.0,1.0,1.0,1.0,1.0,25371.0,12.100000000000001,64092.0,1.0,3.8000000000000003,78784.0,75758.0,3026.0
12055,101235.0,0.0,3.0,2.0,3.0,4.0,19796.0,18.6,51495.0,1.0,4.3,37436.0,35836.0,1600.0
12057,1459762.0,0.0,1.0,1.0,1.0,1.0,198734.0,13.200000000000001,76528.0,1.0,2.9000000000000004,824322.0,800135.0,24187.0
12059,19653.0,4.0,6.0,6.0,8.0,6.0,3324.0,18.2,51582.0,0.0,3.2,7178.0,6947.0,231.0
12061,159788.0,5.0,3.0,2.0,3.0,4.0,19049.0,11.3,73686.0,1.0,3.5,69755.0,67295.0,2460.0
12063,47319.0,4.0,6.0,6.0,6.0,6.0,8618.0,20.6,50923.0,0.0,3.4000000000000004,17596.0,16997.0,599.0
12065,14510.0,4.0,2.0,2.0,2.0,4.0,3333.0,23.5,59967.0,1.0,3.2,5770.0,5586.0,184.0
12067,8226.0,4.0,9.0,12.0,9.0,9.0,1344.0,18.900000000000002,58096.0,0.0,3.3000000000000003,2869.0,2774.0,95.0
12069,383956.0,0.0,1.0,1.0,1.0,1.0,44765.0,10.700000000000001,70784.0,1.0,3.1,177504.0,171974.0,5530.0
12071,760822.0,5.0,2.0,2.0,2.0,4.0,99505.0,12.100000000000001,71811.0,1.0,3.2,378092.0,366080.0,12012.0
12073,292198.0,4.0,2.0,2.0,2.0,4.0,49251.0,17.6,66063.0,1.0,3.1,161608.0,156589.0,5019.0
12075,42915.0,0.0,6.0,6.0,2.0,4.0,8441.0,18.3,53214.0,1.0,3.5,17521.0,16906.0,615.0
12077,7974.0,4.0,8.0,7.0,8.0,6.0,1292.0,20.8,51523.0,0.0,3.3000000000000003,2653.0,2566.0,87.0
12079,17968.0,0.0,6.0,6.0,8.0,6.0,3371.0,19.8,52713.0,0.0,3.3000000000000003,8043.0,7781.0,262.0
12081,399710.0,5.0,2.0,2.0,2.0,4.0,45410.0,10.4,79213.0,1.0,3.0,193407.0,187525.0,5882.0
12083,375908.0,0.0,2.0,2.0,2.0,4.0,60125.0,15.0,58584.0,1.0,3.6,151795.0,146274.0,5521.0
12085,158431.0,5.0,2.0,2.0,2.0,4.0,20806.0,13.100000000000001,76430.0,1.0,2.9000000000000004,77930.0,75677.0,2253.0
12086,2701767.0,0.0,1.0,1.0,1.0,1.0,372520.0,14.100000000000001,72030.0,1.0,1.8,1377572.0,1352500.0,25072.0
12087,82874.0,5.0,4.0,3.0,4.0,2.0,7992.0,10.0,85639.0,0.0,1.9000000000000001,49895.0,48941.0,954.0
12089,90352.0,5.0,1.0,1.0,1.0,1.0,9524.0,9.5,92766.0,1.0,2.8000000000000003,45472.0,44186.0,1286.0
12091,211668.0,0.0,3.0,2.0,2.0,4.0,21517.0,10.100000000000001,81990.0,1.0,2.6,104621.0,101885.0,2736.0
12093,39644.0,0.0,4.0,3.0,4.0,2.0,6649.0,17.0,54297.0,0.0,3.2,18116.0,17534.0,582.0
12095,1429908.0,5.0,1.0,1.0,1.0,1.0,177726.0,12.4,78487.0,1.0,2.8000000000000003,820473.0,797143.0,23330.0
12097,388656.0,5.0,1.0,1.0,1.0,1.0,47450.0,10.9,76416.0,1.0,3.4000000000000004,204145.0,197266.0,6879.0
12099,1492191.0,5.0,1.0,1.0,1.0,1.0,163357.0,10.8,84789.0,1.0,3.0,778964.0,755532.0,23432.0
12101,561891.0,0.0,1.0,1.0,1.0,1.0,65506.0,10.5,72065.0,1.0,3.3000000000000003,265469.0,256626.0,8843.0
12103,959107.0,0.0,1.0,1.0,1.0,1.0,106728.0,11.3,70684.0,1.0,2.8000000000000003,523711.0,509140.0,14571.0
12105,725046.0,0.0,2.0,2.0,2.0,4.0,103623.0,13.0,66709.0,1.0,3.7,344422.0,331847.0,12575.0
12107,73321.0,0.0,4.0,3.0,4.0,2.0,15749.0,21.1,51585.0,0.0,4.0,28231.0,27109.0,1122.0
12109,273425.0,5.0,1.0,1.0,1.0,1.0,19245.0,6.1000000000000005,106281.0,1.0,2.7,151891.0,147847.0,4044.0
12111,329226.0,0.0,2.0,2.0,2.0,4.0,38539.0,10.4,66876.0,1.0,3.5,159361.0,153763.0,5598.0
12113,188000.0,0.0,2.0,2.0,2.0,4.0,15981.0,8.1,87581.0,1.0,2.8000000000000003,90137.0,87574.0,2563.0
12115,434006.0,5.0,2.0,2.0,2.0,4.0,43818.0,9.5,78218.0,1.0,3.0,202564.0,196466.0,6098.0
12117,470856.0,0.0,1.0,1.0,1.0,1.0,44094.0,9.200000000000001,80698.0,1.0,2.8000000000000003,273639.0,266027.0,7612.0
12119,129752.0,4.0,3.0,2.0,3.0,4.0,13827.0,9.700000000000001,79334.0,1.0,4.2,38961.0,37316.0,1645.0
12121,43474.0,0.0,6.0,6.0,6.0,6.0,7501.0,17.3,56009.0,0.0,3.4000000000000004,18069.0,17454.0,615.0
12123,21796.0,3.0,6.0,6.0,6.0,6.0,3934.0,19.700000000000003,50556.0,0.0,3.4000000000000004,8463.0,8175.0,288.0
12125,16147.0,0.0,6.0,4.0,8.0,3.0,2251.0,19.400000000000002,60843.0,0.0,3.0,4607.0,4470.0,137.0
12127,553543.0,0.0,2.0,2.0,2.0,4.0,68507.0,11.9,66111.0,1.0,3.3000000000000003,271253.0,262386.0,8867.0
12129,33764.0,4.0,2.0,2.0,2.0,4.0,3501.0,10.4,72916.0,1.0,2.7,16141.0,15698.0,443.0
12131,75305.0,5.0,3.0,2.0,2.0,4.0,9126.0,10.9,82259.0,1.0,2.8000000000000003,35464.0,34477.0,987.0
12133,25318.0,4.0,6.0,6.0,3.0,4.0,3946.0,16.8,54678.0,1.0,3.3000000000000003,9859.0,9535.0,324.0
13000,10711908.0,,,,,,1477354.0,13.700000000000001,74521.0,,3.2,5305623.0,5135833.0,169790.0
13001,18444.0,0.0,7.0,9.0,7.0,9.0,3811.0,21.1,51054.0,0.0,3.4000000000000004,9663.0,9338.0,325.0
13003,8286.0,3.0,9.0,10.0,9.0,7.0,1850.0,22.400000000000002,44890.0,0.0,3.1,4268.0,4136.0,132.0
13005,11140.0,0.0,7.0,9.0,9.0,9.0,2446.0,22.900000000000002,48915.0,0.0,2.9000000000000004,5043.0,4895.0,148.0
13007,2876.0,1.0,3.0,2.0,8.0,6.0,717.0,26.200000000000003,47850.0,0.0,3.8000000000000003,1082.0,1041.0,41.0
13009,43799.0,4.0,4.0,5.0,4.0,5.0,8231.0,21.400000000000002,51206.0,0.0,4.2,17399.0,16674.0,725.0
13011,18035.0,0.0,8.0,6.0,8.0,6.0,2400.0,12.200000000000001,70067.0,0.0,2.2,11496.0,11244.0,252.0
13013,83505.0,0.0,1.0,1.0,1.0,1.0,10351.0,11.200000000000001,72075.0,1.0,2.8000000000000003,43748.0,42540.0,1208.0
13015,108901.0,3.0,1.0,1.0,1.0,1.0,11004.0,9.700000000000001,78771.0,1.0,3.1,53059.0,51426.0,1633.0
13017,17194.0,3.0,7.0,8.0,7.0,7.0,4096.0,24.400000000000002,40325.0,0.0,4.3,5665.0,5420.0,245.0
13019,18160.0,0.0,6.0,6.0,8.0,6.0,3458.0,18.8,50581.0,0.0,3.7,7787.0,7500.0,287.0
13021,157346.0,0.0,3.0,2.0,3.0,4.0,33515.0,22.1,51569.0,1.0,4.0,64817.0,62251.0,2566.0
13023,12583.0,4.0,6.0,6.0,6.0,6.0,2111.0,18.2,58877.0,0.0,4.2,4762.0,4562.0,200.0
